arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2405.06724,A4_physical_life_sciences,c2,METHOD_COMPONENT,"A BMLP algorithm called iterative extension (BMLP-IE) was implemented in SWI-Prolog (9.2), using Boolean matrix addition (ADD), multiplication (MUL) and equality (EQ) to compute the complete set of producible metabolites from a source vector and reaction matrices.",SUPPORTED,"src/framework/lmatrix/lmarith.pl defines lm_add/4 (bitwise union), lm_prod/4 (multiplication), lm_square/2 and lm_eq/2, with concurrent_forall '_p' parallel variants; src/framework/deduction/simulator.pl defines reaction_closure/4 and reaction_closure_p/4 iterating reaction matrices to a fixpoint tested with lm_eq, plus phenotypic_effect/5 and phenotypic_effects/4. GEM encoding in src/models/iML15",R2,The described ADD/MUL/EQ fixpoint machinery and its multi-threaded variant are both present in the released Prolog source.
2405.06724,A4_physical_life_sciences,c3,NUMERIC_RESULT,"Mean runtime of 100 predictions: SWI-Prolog 37.842 +/- 9.668 s vs SWI-Prolog + BMLP-IE 0.220 +/- 0.099 s single-threaded, a ~170x improvement (Table 1).",SUPPORTED,"experiments/iML1515/runtime/output/swi_multi.txt contains ~100 per-run timings clustered at 34-35 s with several 69-72 s outliers (consistent with mean 37.8, sd 9.7); experiments/iML1515/runtime/output/bmlp_multi.txt contains ~100 timings clustered at 0.19-0.22 s with one 1.206 s outlier (consistent with 0.220 +/- 0.099). Multi-thread counterparts exist at swi_multi_thread.txt and bmlp_multi_threa",R2,Raw per-run timing logs are released and their distributions match the reported means and standard deviations.
2405.06724,A4_physical_life_sciences,c4,NUMERIC_RESULT,The predictive accuracy of BMLP-IE is 88.7% and standard FBA is 93.4% on the iML1515 experimental dataset (Fig. 3 normalised confusion matrices).,NOT_LOCATED,"Searched scripts/result_analysis.ipynb (its confusion_m() cell references predictions_filepath1='results/05_30_2025_16:57:11/results.pl' and the stored output reads 'File not found ... Skipping plot for first confusion matrix ((a) BMLP-IE predictions) due to missing data'); scripts/analysis.py (confusion_m, _parse_prolog_labels, _get_confusion_matrix_values contain no accuracy constants); listed a",R2,"The BMLP-IE confusion-matrix run output was not committed (the notebook expects a timestamped results/ folder produced at run time), so 88.7% could not be located."
2405.06724,A4_physical_life_sciences,c5,NUMERIC_RESULT,"BMLPactive spends 10% of the cost used by random experiment sampling when converging to the correct hypothesis (correct annotations recovered at 10^1.99 vs 10^2.99 experimental reagent cost), i.e. a 90% reduction in optional nutrient cost; the empty-hypothesis predictive accuracy is 17.4%.",SUPPORTED,"experiments/iML1515/abduction/output/gene_function_learning/material_limited/rand_b0720.json first reaches accuracy 1.0 across all 10 repeats at budget 1000 with actual expended costs ~928-999 (mean ~961, i.e. 10^2.98, matching 10^2.99); ase_b0720.json reaches accuracy 1.0 at budget 50 with expended costs ~40-50. Per-nutrient cost facts backing the cost function are in src/models/iML1515/growth_me",R2,"Random convergence cost matches 10^2.99; single-gene ASE cost (~40-50) is if anything cheaper than the reported aggregate 10^1.99, so the >=90% reduction holds, and 0.174 is the step-0 accuracy in every data_limited/ase_*.json and rand_*.json (where ase_b3729.json also reaches 1.0 in all repeats at "
2405.06724,A4_physical_life_sciences,c6,NUMERIC_RESULT,"BMLPactive recovers the correct tyrB isoenzyme function with high frequency within 20 experiments, whereas random experiment selection does not recover it within 64 experiments (Fig. 7).",SUPPORTED,"experiments/iML1515/abduction/output/isoenz_learning/ase.json (stepsizes [1,2,4,5,8,10,15,16,20,25,30,32,64,128,256]) has recovery row [1,1,1,1,1,1,1,1,1,1] at stepsize 20 (10/10 repeats) and partial recovery at 16 ([1,1,1,1,1,0,0,0,1,0]); experiments/iML1515/abduction/output/isoenz_learning/rand.json has [0,0,0,0,0,0,0,0,0,0] at stepsize 64. Supporting inputs: experiments/iML1515/abduction/isoenz",R2,Both the 20-experiment full recovery and the failure of random selection at 64 experiments are directly present in the released result JSONs.
2405.06724,A4_physical_life_sciences,c7,EXTERNAL_VALIDATION,"BMLP-IE's phenotypic predictions were evaluated against the experimental (wet-lab) gene-knockout growth data underlying iML1515 [Monk et al. 2017]; BMLPactive to date learns only from synthetic data, though a laboratory robot could be integrated.",UNVERIFIABLE,"src/models/iML1515/iML1515_predictions.csv (columns Gene, Prediction TP/TN/FP/FN, Measured_growth, Growth_cutoff 0.5, Computational_growth, Condition, Dataset 'Monk 2015'/'LB_essential') and library/single_knockout/16_carbon/iML1515_trial_labels.pl hold the growth measurements used as ground truth; no laboratory-automation or instrument-control code appears anywhere in the 132-file listing.",R2,"The repository redistributes the third-party wet-lab growth measurements, but a code repository cannot evidence the laboratory measurements themselves; consistent with the paper, no in-house wet-lab experiment or robot integration is claimed."
2407.00466,A4_physical_life_sciences,c1,ARTIFACT_RELEASE,The code and data are available at https://github.com/westlake-autolab/BioKGBench.,SUPPORTED,"NOTE ON ARTIFACT IDENTITY: the repository record supplied with this task is langchain-ai/langgraph (668 files, README describes 'a low-level orchestration framework for building stateful agents'), which is reference [56] of the paper, not the paper's own release. I therefore checked the URL the paper actually states. westlake-autolab/BioKGBench exists and is public: README.md, main.py, requirement",R2,Code and data are both present at the URL the paper gives; the repo attached to this record is the langgraph dependency rather than the paper's artifact.
2407.00466,A4_physical_life_sciences,c2,DATASET,"Table 1: KGQA 60 dev / 638 test / 698 all; SCV 120 dev / 1,265 test / 1,385 all; KGCheck 20 dev / 205 test / 225 all.",SUPPORTED,"AutoLab-Westlake/BioKGBench-Dataset (linked from westlake-autolab/BioKGBench README.md): kgqa/dev.json = 60 records, kgqa/test.json = 638 (total 698); scv/dev.jsonl = 120, scv/test.jsonl = 1,265 (total 1,385); kgcheck/dev.json = 20, kgcheck/test.json = 205 (total 225).",R2,Every split size in Table 1 matches the released files exactly.
2407.00466,A4_physical_life_sciences,c3,DATASET,"SCV yields a corpus of abstracts from 5,664 scholarly articles and 1,385 biomedical claims labelled Support 65.2% / Refute 33.1% / NEI 1.7% (Table 3).",SUPPORTED,"AutoLab-Westlake/BioKGBench-Dataset scv/merged_corpus.jsonl = 5,664 lines; scv/test.jsonl + scv/dev.jsonl = 1,385 records with fields claim/verdict/evidence, verdict counts: supports 903 (65.2%), refutes 459 (33.1%), nei 23 (1.7%).",R2,Corpus size and all three label percentages reproduce to one decimal place.
2407.00466,A4_physical_life_sciences,c4,NUMERIC_RESULT,"Despite utilizing the latest databases, we identified errors within the KG, evidenced by 96 'Refute' annotations (paper also states 'over 90 factual errors').",SUPPORTED,"AutoLab-Westlake/BioKGBench-Dataset kgcheck/test.json + kgcheck/dev.json: label field counts are refute = 96, support = 129 across the 225 annotated items.",R2,The 96 Refute annotations are directly present in the released KGCheck labels.
2407.00466,A4_physical_life_sciences,c5,DATASET,"Table 4: KGCheck check types are Existence 20.0%, Attribute 24.4%, Existing triple 25.8%, Potential triple 29.8%.",DIVERGENT,"AutoLab-Westlake/BioKGBench-Dataset kgcheck/{dev,test}.json 'check_type' field over all 225 items gives: existence 45 (20.0%), node attribute 55 (24.4%), 'one-hop' 92 (40.9%), 'existing one-hop' 26 (11.6%), 'potential one-hop' 7 (3.1%). Paper values for the two triple categories are 25.8% and 29.8%; released label values are 11.6% and 3.1%, with a further 40.9% carrying an undifferentiated 'one-ho",R2,"The node-level rows match exactly and the triple total (125 items, 55.6%) matches, but the existing-vs-potential split reported in Table 4 cannot be recovered from the released check_type labels."
2407.00466,A4_physical_life_sciences,c6,METHOD_COMPONENT,"BKGAgent is a multi-agent framework based on langgraph comprising a team leader, a KG agent and a validation agent, plus a tool executor that is not LLM-based; validation draws on the UniProt and STRING databases.",SUPPORTED,"westlake-autolab/BioKGBench tasks/KGCheck/agents.py imports `from langgraph.graph import StateGraph, END` and instantiates exactly kg_agent ('KG Agent'), validation_agent ('Validation Agent'), leader_agent ('Leader') and a separate non-LLM `ToolExecutor`, wiring them as four StateGraph nodes with conditional edges and entry point 'Leader'. tasks/KGCheck/retrieve_toolbox/web_api.py defines @tool fu",R2,The described three-agent-plus-tool-executor langgraph architecture and the UniProt/STRING validation tools are all in the code.
2407.00466,A4_physical_life_sciences,c7,NUMERIC_RESULT,"Table 5 and Table 6 benchmark scores, e.g. GPT-4 KGQA F1 81.8 / SCV accuracy 83.9, and BKGAgent(GPT-4) web-database KGCheck exact match 64.5 vs Llama-3-70B-Instruct 38.1.",NOT_LOCATED,"Searches performed: full recursive file tree of westlake-autolab/BioKGBench (all 100 paths, via the GitHub trees API) — no results/, outputs/, logs/, scores or per-model prediction files are committed; tasks/KGCheck/agents.py creates results/kgcheck/ only at runtime (os.makedirs('results/kgcheck', exist_ok=True)); tasks/KGCheck/evaluation/evaluate.py and tasks/SCV/analysis.py are scoring scripts w",R2,Evaluation code is released but I found no committed run outputs or score tables reproducing the reported per-model numbers.
2407.08940,A4_physical_life_sciences,c1,ARTIFACT_RELEASE,Data and code at https://github.com/TsinghuaC3I/LLM4BioHypoGen/,SUPPORTED,"TsinghuaC3I/LLM4BioHypoGen exists and is public; tree (branch main) contains readme.md, data/gpt-3.5/{test_seen.json,test_unseen.json}, data/gpt-4/{test_seen.json,test_unseen.json}, src/prompts.py, src/prompts_wo_tool.py, src/environment.py, src/run_multi_agent_w_tool.py, src/run_multi_agent_wo_tool.py, src/agents/{dialogue_agent.py,dialogue_agent_with_tool.py}, src/tools/{pubmed.py,arxiv.py}, ass",R2,Both the data and the multi-agent code the abstract promises are present at the URL the paper prints; the repository supplied in this record (nomic-ai/nomic) is unrelated and was not used.
2407.08940,A4_physical_life_sciences,c2,DATASET,"Two datasets were constructed: a seen dataset of 2700 background-hypothesis pairs from literature published before January 2023, partitioned into training (2500) and validation (200) subsets, and an unseen dataset of 200 pairs from papers published in August 2023.",DIVERGENT,"Counted records in every data file on branch main (occurrences of the ""background"" key in each raw JSON array): data/gpt-3.5/test_unseen.json = 200, data/gpt-3.5/test_seen.json = 200, data/gpt-4/test_unseen.json = 197, data/gpt-4/test_seen.json = 190. The paper's 200-pair unseen split matches data/gpt-3.5/test_unseen.json exactly, but the 2500-pair training subset (paper value 2500; artifact value",R2,"The released scope is the two 200-pair test splits, so the test-side counts check out while the 2500-pair SFT training set used for the WizardLM-13B fine-tune was not found here; records also carry no publication-date field, so the August-2023 provenance is not checkable from the files."
2407.08940,A4_physical_life_sciences,c3,METHOD_COMPONENT,"We propose a LLM-based multi-agent framework for hypothesis generation with four automated roles - Analyst, Engineer, Scientist and Critic - plus an optional human-in-the-loop.",SUPPORTED,"src/prompts.py defines all four role prompts (Analyst: ""Analyze the provided research background to distill its core components into pivotal keywords or topics""; Engineer: ""Your task revolves around searching based on the received keywords or insights""; Scientist: ""craft a hypothesis based on the Engineer's findings and the initial research background""; Critic: ""responsible for evaluating the coll",R2,The described role division and the iterative Critic feedback loop are implemented in the released prompts and driver scripts.
2407.08940,A4_physical_life_sciences,c4,METHOD_COMPONENT,"We integrate the Engineer agent with search engines, mainly PubMed; to control the visibility of the unseen test dataset, we filter and exclude literature published after January 2023 from the search results.",SUPPORTED,"src/tools/pubmed.py implements a PubMedAPIWrapper over the NCBI eUtils endpoints with optional mindate/maxdate query parameters; src/run_multi_agent_w_tool.py instantiates it as PubMedAPIWrapper(mindate=""2000/01/01"", maxdate=""2023/01/01"", top_k_results=3, doc_content_chars_max=2000) and registers it as the Tool named ""pubmed"" for the Engineer.",R2,The January-2023 search cut-off described in the paper is present as an explicit maxdate in the released driver script.
2407.08940,A4_physical_life_sciences,c5,METHOD_COMPONENT,We carry out tool use experiments using ReAct and OpenAI function calling; the ReAct-based method performs slightly worse than OpenAI function calling.,DIVERGENT,"src/agents/dialogue_agent_with_tool.py line 47 builds the tool agent with AgentType.CHAT_CONVERSATIONAL_REACT_DESCRIPTION, so the ReAct arm is released. Grepping src/agents/*.py, src/run_multi_agent_w_tool.py and src/environment.py for AgentType|function|initialize_agent returned only that single ReAct AgentType and no OPENAI_FUNCTIONS agent, function-calling schema, or functions= argument.",R2,One of the two tool-use arms the paper compares (ReAct) is implemented in the artifact; the OpenAI function-calling arm was not located in it.
2407.08940,A4_physical_life_sciences,c6,NUMERIC_RESULT,"Reported quantitative results: BLEU/ROUGE scores per model on seen and unseen splits (Figure 3), GPT-4 scores from 0 to 3 on four metrics - novelty, relevance, significance, verifiability (Figure 4, Figure 6b), and SelfBLEU uncertainty scores of 0.90-0.95 (Figure 5).",NOT_LOCATED,"Full recursive tree of branch main inspected: no results/, outputs/, eval/, scripts/ or notebook files exist; the 21 tracked paths are readme.md, one image, four data JSONs and eight src/*.py files. Grepped src/prompts.py, src/prompts_wo_tool.py, src/environment.py, src/agents/dialogue_agent.py, src/agents/dialogue_agent_with_tool.py and src/run_multi_agent_wo_tool.py for bleu|rouge|score|evaluat|",R2,"The repository releases the evaluation data and the generation framework but no scoring code or result files, so none of the reported numbers can be traced to it."
2407.08940,A4_physical_life_sciences,c7,EXTERNAL_VALIDATION,"100 examples from the unseen test set were evaluated by three experts in the biomedical field, yielding Pearson and Spearman coefficients above 0.7 between human and GPT-4 evaluations (Table 1).",UNVERIFIABLE,"This is a human expert annotation study; the released artifact (data splits plus multi-agent generation code) contains no annotation records - no per-example human ratings, no annotator files, and no correlation computation script anywhere in the branch-main tree.",R2,"A ratings exercise carried out by three domain experts is not the kind of claim this code repository could settle, and its absence is not a criticism of the paper."
2407.10362,A4_physical_life_sciences,c1,ARTIFACT_RELEASE,A public subset of LAB-Bench is available for use at the following url: https://huggingface.co/datasets/futurehouse/lab-bench.,SUPPORTED,"The task metadata recorded 'no resolvable repository', but the named artifact resolves: huggingface.co/datasets/futurehouse/lab-bench is live with 8 configs (CloningScenarios, DbQA, FigQA, LitQA2, ProtocolQA, SeqQA, SuppQA, TableQA) totalling 1,967 rows. The companion code repo github.com/Future-House/LAB-Bench (branch 'main', the only branch) holds the source data and the upload path: scripts/upl",R2,The released artifact exists on HuggingFace and its generating repository is public.
2407.10362,A4_physical_life_sciences,c2,DATASET,"LAB-Bench comprises over 2,400 multiple choice questions (Table 1: 2,457 total; LitQA2 248, SuppQA 102, FigQA 226, TableQA 305, DbQA 650, ProtocolQA 135, SeqQA 750, CloningScenarios 41).",SUPPORTED,"HuggingFace futurehouse/lab-bench public row counts are LitQA2 199, SuppQA 82, FigQA 181, TableQA 244, DbQA 520, ProtocolQA 108, SeqQA 600, CloningScenarios 33 (total 1,967) - each is exactly 80% of the corresponding Table 1 figure. Directly checkable on the full set: Future-House/LAB-Bench CloningScenarios/cloningscenarios-v1-splits.json has public=33 and private=8, i.e. 41, matching Table 1 exac",R2,Every per-category size reconciles with Table 1 once the withheld 20% is added back.
2407.10362,A4_physical_life_sciences,c3,DATASET,"We make approximately 80% of each benchmark subtask available for use by the community, while retaining 20% to monitor for contamination going forward.",SUPPORTED,"Future-House/LAB-Bench ships a *-splits.json beside every subtask file (e.g. CloningScenarios/cloningscenarios-v1-splits.json, LitQA2/litqa-v2-splits.json, all 15 SeqQA/*-splits.json, all 10 DbQA/*-splits.json) with top-level 'public' and 'private' ID lists; cloningscenarios-v1-splits.json is public=33 / private=8 (80.5% public), and only the public rows appear in the *-public.jsonl and on Hugging",R2,The split mechanism is released and the withheld 20% is genuinely absent from the public files.
2407.10362,A4_physical_life_sciences,c4,METHOD_COMPONENT,"SeqQA is broken down into 15 subtasks and DbQA covers 10 subtasks (Table 1), with the SeqQA subtask names shown in Figure 4 and DbQA subtasks in Figure 5.",SUPPORTED,"Future-House/LAB-Bench SeqQA/ contains exactly 15 subtask files whose names match the Figure 4 axis labels one-for-one: ORF-seq-AAid, ORF-seq-AAseq, ORF-seq-numlen, ORF-transeff, PCR-gene-enzprimers, PCR-gene-gibshindprimers, PCR-gene-gibssmaprimers, PCR-geneprimers-enz, PCR-len-primers, PCR-primers-len, PCR-seq-enzprimers, PCR-seq-primers, Prop-seq-gcpercent, RE-seq-lenfrags, RE-seq-numfrags (eac",R1,Subtask decomposition in the repository matches the paper's Table 1 counts and figure labels exactly.
2407.10362,A4_physical_life_sciences,c5,METHOD_COMPONENT,"We provide the exact prompts and code necessary to reproduce our results; we adapted an evaluation strategy from ChemBench [35], using 0-shot chain-of-thought prompting, parsing answers directly from text completions, giving models an explicit option to decline, and reporting accuracy (correct/all), precision (correct/attempted) and coverage (attempted/all).",SUPPORTED,"Future-House/LAB-Bench labbench/zero_shot.py contains MCQ_INSTRUCT_TEMPLATE and OA_INSTRUCT_TEMPLATE verbatim, imports COT_PROMPT and MCQ_REGEX_TEMPLATE_1 from chembench, and parses the [ANSWER]...[/ANSWER] tags with run_regex. labbench/evaluator.py computes 'accuracy': n_correct/n_total, 'precision': n_correct/n_sure, 'coverage': n_sure/n_total and treats an instance as unsure via 'sure': agent_o",R2,"Prompts, metric formulas, and the model roster are all present and match the paper's descriptions."
