arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2504.21776,A6_deep_research,c4,METHOD_COMPONENT,"In Report Generation Mode the LRM uses three report writing tools - drafting a chapter, checking the current report, and editing the report - executed by an assistant LLM over a document memory of explored pages.",SUPPORTED,"scripts/prompts/prompts_report.py defines <|begin_write_section|>, <|begin_check_article|> and <|begin_edit_article|> token pairs and the corresponding templates get_write_section_instruction, get_edit_article_instruction, get_edit_section_instruction, get_section_summary_instruction, get_final_report_instruction; orchestrated by scripts/run_web_thinker_report.py.",R2,All three tools named in Section 3.4 have a matching prompt template and token in the released code.
2504.21776,A6_deep_research,c5,METHOD_COMPONENT,"An RL-based training strategy builds preference pairs from self-sampled trajectories (correctness, then tool efficiency, then conciseness) and trains the LRM with two iterations of iterative online DPO at max sequence length 32,768.",NOT_LOCATED,"Searches performed: recursive GitHub trees API listing of branch 'main' (233 paths) and branch '1' (233 paths); case-insensitive regex over every path for dpo|train|rl|prefer|sft returned zero matches; no configs/, training/ or trainer script exists; README.md describes the strategy in prose (""we construct preference pairs for online DPO training"") but ships no training code, preference data, or s",R2,The trained checkpoints of c2 are indirect evidence that training happened; the preference-construction and DPO code itself is not in the repository I searched.
2504.21776,A6_deep_research,c6,NUMERIC_RESULT,"On Glaive report generation, WebThinker-32B-Base scores 8.4 Completeness / 8.2 Thoroughness / 7.7 Factuality / 7.8 Coherence (avg 8.0), above Gemini2.0 Deep Research at 8.1/8.0/7.7/7.7 (avg 7.9) and Grok3 DeeperSearch at 6.4/6.1/7.0/6.5.",DIVERGENT,"outputs/glaive.qwq.webthinker/markdown.test/evaluation_scores.json gives webthinker 8.533/8.533/7.750/7.933, gemini 8.250/8.217/7.600/8.033, grok3 6.500/6.150/6.700/6.767, naive_rag 5.233/4.833/5.933/6.100 - versus the paper's 8.4/8.2/7.7/7.8, 8.1/8.0/7.7/7.7, 6.4/6.1/7.0/6.5 and 5.7/5.3/6.4/6.3. Per-item scores for all 30 questions are in evaluation_scores_detailed.json (30 objects, four systems ",R2,"The likely benign explanation is judge scope: scripts/evaluate/evaluate_report.py defaults to model deepseek/deepseek-r1 and also supports openai/gpt-4o, while the paper reports the average of both judges, so the released file appears to be one judge's run; the released numbers preserve WebThinker's"
2504.21776,A6_deep_research,c7,NUMERIC_RESULT,"WebThinker-32B-RL scores 70.7 on GPQA, 48.5 on GAIA, 46.5 on WebWalkerQA and 15.8 on HLE (Pass@1), surpassing Search-o1-32B by 21.9% on GAIA and 36.2% on HLE.",NOT_LOCATED,"Searches performed: recursive trees API listing of both branches; outputs/ contains only three directories, all Glaive report runs (glaive.Gemini.DeepResearch, glaive.Grok3.DeeperSearch, glaive.qwq.webthinker), each with exactly 30 article_*.md files (counted from the tree); regex over all 233 paths for result|score|log|metric|.jsonl returned only the two Glaive evaluation_scores files and lcb_run",R2,Inputs and scoring code are shipped; the intermediate model outputs that would let a reader recompute the Table 1 and Table 2 figures are what I could not find.
2505.22648,A6_deep_research,c1,ARTIFACT_RELEASE,"WebDancer is released at https://github.com/Alibaba-NLP/WebAgent (title-page link), including the ReAct agent, its tools and a runnable demo.",SUPPORTED,"WebAgent/WebDancer/readme.md (quick-start), WebAgent/WebDancer/demos/agents/search_agent.py (ReAct loop over qwen_agent Assistant, max_llm_calls=20), WebAgent/WebDancer/demos/tools/private/search.py, WebAgent/WebDancer/demos/tools/private/visit.py, WebAgent/WebDancer/scripts/deploy_model.sh (sglang.launch_server) and scripts/run_demo.sh; fetched from raw.githubusercontent.com/Alibaba-NLP/DeepResea",R2,Inference/demo code is present and readable; training code for the SFT and RL stages is not in the WebDancer directory (readme defers to external LLaMA-Factory and verl).
2505.22648,A6_deep_research,c2,ARTIFACT_RELEASE,"The WebDancer model is downloadable, i.e. the agent trained by the four-stage pipeline is released as a checkpoint.",SUPPORTED,"WebAgent/WebDancer/readme.md line 33 and WebAgent/README.md line 51 point to https://huggingface.co/Alibaba-NLP/WebDancer-32B; I fetched that model card (README.md: license mit, base_model Qwen/QwQ-32B) and it exists.",R2,"I verified the pointer and the model card, not the weight files themselves; one 32B checkpoint is released whereas the paper trains Qwen-2.5-7B, Qwen-2.5-32B and QwQ-32B variants."
2505.22648,A6_deep_research,c3,DATASET,"The paper synthesises deep information-seeking QA pairs by two pipelines, CRAWLQA and E2HQA (Fig. 3 cites 9,662 crawl-only and 2,485 E2H-only instances).",SUPPORTED,"WebAgent/WebDancer/datasets/sample_qa.jsonl: counted deterministically = 200 records, each with keys question/answer/tag, tag distribution exactly {crawlqa: 100, e2hqa: 100}; e.g. an e2hqa item asks a multi-hop question about Alan Moore's League of Extraordinary Gentlemen.",R2,"Both pipelines are evidenced by a labelled 200-item sample, explicitly described in WebAgent/README.md line 44 as 'some of the data'; the full 9,662/2,485 sets are not in the repository."
2505.22648,A6_deep_research,c4,METHOD_COMPONENT,"SFT uses ReAct trajectories reformatted so that Thought is wrapped in <think></think>, Action in <tool_call></tool_call>, Observation in <tool_response></tool_response> and the final answer in <answer></answer>.",SUPPORTED,"WebAgent/WebDancer/datasets/sample_traj.jsonl: counted 200 records, all 200 contain every one of <think>, </think>, <tool_call>, </tool_call>, <tool_response>, </tool_response>, <answer>, </answer>; parsed tool_call blocks name only search (204) and visit (18); records are type 'chatml' and carry the same crawlqa/e2hqa tags (100/100).",R2,The released trajectory sample matches the training format described in Sec. 3 tag for tag.
2505.22648,A6_deep_research,c5,METHOD_COMPONENT,"For the search action the parameters are query and filter_year, and for the visit action they are goal and url_link.",DIVERGENT,"WebAgent/WebDancer/demos/tools/private/search.py declares parameters {'query': array of strings} with required ['query'] and no filter_year; WebAgent/WebDancer/demos/tools/private/visit.py declares {'url', 'goal'} rather than 'url_link'. The string 'filter_year' occurs 0 times in search.py, search_agent.py, assistant_qwq_chat.py and in all 200 records of datasets/sample_traj.jsonl.",R2,"Paper: query + filter_year / goal + url_link; released tools: query only / url + goal — the rest of the description matches (search returns top-10 titles and snippets via Serper, and visit returns 'Evidence' + 'Summary' produced by a summarizer model, qwen2.5-72b-instruct in visit.py), so this reads"
2505.22648,A6_deep_research,c6,NUMERIC_RESULT,"Table 1 main results: WebDancer on QwQ-32B reaches 51.5 average on GAIA (61.5/50.0/25.0 by level) and 47.9 average on WebWalkerQA, versus 37.8/24.1 for vanilla ReAct.",NOT_LOCATED,"Searched the complete 346-file listing with a case-insensitive regex for result|eval|score|leaderboard|output|log|gaia|webwalker: the WebDancer subtree contains only assets/, datasets/ (sample_qa.jsonl, sample_traj.jsonl), demos/, scripts/, readme.md and requirements.txt — no results/ or outputs/ directory, no prediction or judge logs, and no WebDancer evaluation script (evaluate.py exists only un",R2,"A statement about my search: the per-level GAIA/WebWalkerQA scores are plausibly evidenceable by run logs, but no such file is present in this repository."
2505.22648,A6_deep_research,c7,NUMERIC_RESULT,Our best-performing model achieves a Pass@3 score of 64.1% on GAIA and 62.0% on WebWalkerQA.,SUPPORTED,WebAgent/README.md line 92: 'WebDancer achieves a Pass@3 score of 64.1% on GAIA and 62.0% on WebWalkerQA.' — identical to the paper's Sec. 5 sentence.,R2,"This is an artifact restatement rather than an evaluation log, and the released checkpoint's own card (huggingface.co/Alibaba-NLP/WebDancer-32B README.md) gives lower figures, 61.1% GAIA / 54.6% WebWalkerQA, plausibly numbers from the pre-v3 version of the paper."
2507.05241,A6_deep_research,c1,ARTIFACT_RELEASE,"""Our open-source solution, X-Masters ... while these top-performing products remain closed-source, our solution is fully open-sourced, providing all the essential details for replications"" (X-Master: https://github.com/sjtu-sai-agents/X-Master).",SUPPORTED,"github.com/sjtu-sai-agents/X-Master (default branch main, public, 32 tracked paths): README.md cites arXiv 2507.05241 and this paper's BibTeX; agents/XMaster/xmaster_agent.py, src/llm_agent/, configs/prompts/, functions/xmaster_hle.py, utils/hle_score.py, data/hle.json, logs/example.jsonl. NOTE: the repository supplied with this task was sjtu-sai-agents/ML-Master, a different project of the same l",R2,The paper's own artifact link resolves to a public repo whose README and citation match this paper.
2507.05241,A6_deep_research,c2,METHOD_COMPONENT,"""the agent could either generate non-code texts for reasoning or codes within the special tokens of <code> and </code> ... the code within would be extracted and executed in a sandbox environment ... The executed result is then appended to the model's context, enclosed by two special tokens <execution_results> and </execution_results>.""",SUPPORTED,configs/templates/r1_tool.jinja renders tool_call as <code>{{content}}</code> and tool_call_result as <execution_results>{{content}}</execution_results>; src/llm_agent/base_agent.py uses stop_condition/tool_condition regex r'<code[^>]*>((?:(?!<code).)*?)</code>' to halt streaming and extract the code; src/llm_agent/tools/tool_manager.py POSTs the extracted code to {server_url}/execute; logs/exampl,R2,"The tag protocol, the extraction regex, the sandbox POST and example trajectories using them are all present."
2507.05241,A6_deep_research,c3,METHOD_COMPONENT,"X-Masters is a four-stage scattered-and-stacked workflow: ""(1) Solvers generating five initial solutions, (2) Critics refining the initial solution, (3) Rewriters synthesizing all five solutions to generate new five, and (4) Selector choosing the best solution.""",SUPPORTED,"agents/XMaster/xmaster_agent.py XMasterAgent.forward() runs Step 1 Solver x5 (ThreadPoolExecutor max_workers=5), Step 2 Critic x5, Step 3 Rewrite x5 (with assert len(candidates)==5), Step 4 Selector parsing '<select>Response (\d+)</select>'; the four role prompts are configs/prompts/{solver,critic,rewrite,select}_{user,prefix}.txt wired via configs/common_config.py.",R2,Stage counts and roles match exactly; one config divergence: the paper states temperature 0.6 while LLMAgent in xmaster_agent.py defaults to temperature=0.5 (max_tokens=64000 does match the stated 64k).
2507.05241,A6_deep_research,c4,METHOD_COMPONENT,"""we design two core tools: web search and web parse"" — web_search returns page previews/related queries, web_parse extracts query-relevant content from a chosen link (with an ar5iv-then-PDF strategy for scientific papers).",SUPPORTED,"configs/prompts/solver_user.txt declares exactly two integrated tools with the paper's signatures: web_search(keywords) returning 'a string containing several web information' and web_parse(link:str, query:str) returning 'the answer to the query according to the content in this link'; configs/prompts/solver_prefix.txt demonstrates both. Their server-side implementation is not in this repo: README.",R2,Both tool interfaces are in-repo; the ar5iv/PDF fallback described in Section 2.4 lives behind the external mcp_sandbox pointer and was not inspected.
2507.05241,A6_deep_research,c5,DATASET,"""we focus on the text-only subset from Humanity's Last Exam, which comprises 2,518 samples following (Moonshot-AI, 2025).""",DIVERGENT,"data/hle.json (released as 'the text-only subset of HLE' in README.md) contains 2,158 records, not 2,518. Counted deterministically: json.load() gives len == 2158 and 2158 unique 'id' values. Category breakdown of the released file: Math 976, Computer Science/AI 224, Biology/Medicine 222, Physics 202, Humanities/Social Science 193, Other 176, Chemistry 101, Engineering 64.",R2,"Paper states 2,518 text-only samples; the released evaluation file holds 2,158 (the two figures are digit permutations, so a transcription or a post-hoc HLE revision are both plausible mundane causes)."
2507.05241,A6_deep_research,c6,NUMERIC_RESULT,"""Our X-Masters sets a new record on Humanity's Last Exam with a remarkable score of 32.1%"" (per-category Figure 4; ablation Table 1: 17.7 -> 21.1 -> 25.0 -> 30.6 -> 32.1).",NOT_LOCATED,"Searched the full main-branch tree (32 tracked paths, GitHub trees API recursive=1, not truncated) for run outputs: there is no results/ directory (.gitignore line 'results/' excludes it, and functions/xmaster_hle.py writes to results/hle_8_22.jsonl, utils/hle_score.py reads that same path); logs/example.jsonl holds 8 hand-picked trajectories (one per HLE category) with fields id/query/gt/category",R2,"The scoring code and rubric are checkable and present; the scored outputs that would evidence 32.1% are gitignored, and the TRQA-lit (choice) 67.4% result of Figure 6 likewise has no data or code in this repo."
2507.05241,A6_deep_research,c7,NUMERIC_RESULT,"""Note that these two systems evaluate on their selected questions from the Biology/Medicine category; in contrast, we evaluate X-Masters on the complete 222 text-only questions.""",SUPPORTED,"data/hle.json contains exactly 222 items with category == 'Biology/Medicine' (deterministic collections.Counter over the parsed JSON), matching the '222 samples' label on Figure 5; README.md reports 27.6% for that category, the same value as Figure 5.",R2,The released evaluation file's Biology/Medicine slice is exactly the 222 questions the paper says it used.
2508.00414,A6_deep_research,c1,ARTIFACT_RELEASE,Cognitive Kernel-Pro is released as a fully open-source multi-module agent framework at https://github.com/Tencent/CognitiveKernel-Pro (title-page link).,SUPPORTED,"Tencent/CognitiveKernel-Pro, branch main, tree fetched via https://api.github.com/repos/Tencent/CognitiveKernel-Pro/git/trees/main?recursive=1 (39 paths): readme.md, LICENSE.txt, ck_pro/agents/{agent,model,session,tool,utils,evaluator,evaluator_prompt}.py, ck_pro/ck_main/*, ck_pro/ck_web/*, ck_pro/ck_file/*, data/convert_sft.py.",R2,"The repository record supplied with this task points at verl-project/verl (the RL library cited in the paper's footnote 1), so all verdicts here were checked against the paper's own repository instead."
2508.00414,A6_deep_research,c2,METHOD_COMPONENT,"The framework is a two-tier hierarchy in which a main agent delegates to a web agent (Playwright browser) and a file agent, all actions are emitted as executable Python code, and the only paid tool is a Google Search API wrapped as 'simple_web_search' alongside 'ask_llm'.",SUPPORTED,"ck_pro/ck_main/agent.py registers sub_agent_names=[""web_agent"", ""file_agent""] and tools=[StopTool(agent=self), self.tool_ask_llm, self.tool_simple_search] with active_functions=[""web_agent"", ""file_agent"", ""stop"", ""ask_llm"", ""simple_web_search""]; ck_pro/ck_web/agent.py plus ck_pro/ck_web/_web/server.js (Playwright browser service) and ck_pro/ck_file/agent.py implement the two sub-agents; ck_pro/age",R2,"Every named module of Figure 3 has a corresponding file, and the action space is Python code as described."
2508.00414,A6_deep_research,c3,ARTIFACT_RELEASE,"CK-Pro-8B, an 8B agent foundation model fine-tuned from Qwen-3-8B, is released as an open-source model.",SUPPORTED,"readme.md (repo root) links Model: https://huggingface.co/CognitiveKernel/Qwen3-8B-CK-Pro; the Hugging Face API record for that id returns modelId CognitiveKernel/Qwen3-8B-CK-Pro, lastModified 2025-08-06, with model-00001..00005-of-00005.safetensors, config.json and tokenizer files.",R2,"I verified the README pointer and the Hugging Face repository metadata and file list, not the weights themselves."
2508.00414,A6_deep_research,c4,DATASET,"Table 2 reports 2,721 queries for the agent-exploration dataset AgentWebQA (w/ hint) used in the training recipe.",SUPPORTED,"huggingface.co/datasets/CognitiveKernel/CognitiveKernel-Pro-Query (linked from readme.md), file agentwebqa_hint.jsonl: downloaded and counted deterministically = 2,721 raw lines, 2,721 non-empty, 2,721 parse as JSON objects.",R2,"Counted rather than read off a summary; the released query file matches Table 2 exactly. Related check: the released SFT set (CognitiveKernel-Pro-SFT) contains 4 files (ck-pro-web, docbench, tablebench, webwalker_subset) against the 11 sources listed in Table 2, and docbench.sft.jsonl counts 1,566 l"
2508.00414,A6_deep_research,c5,DATASET,"Table 2 reports 4,225 queries for the constructed Multihop URLQA web information-seeking dataset.",DIVERGENT,"huggingface.co/datasets/CognitiveKernel/CognitiveKernel-Pro-Query, file urlqa.jsonl: downloaded and counted deterministically = 4,200 raw lines, 4,200 non-empty, 4,200 parse as JSON objects. Paper Table 2 states 4,225; released file holds 4,200 (25 fewer, 0.6%).",R2,A small shortfall consistent with de-duplication or filtering at release time; I state both values rather than infer a cause.
2508.00414,A6_deep_research,c6,NUMERIC_RESULT,"Cognitive Kernel-Pro scores 57.58 Pass@1 / 70.91 Pass@3 with Claude-3.7 and 32.73 Pass@1 / 38.18 Pass@3 with CK-Pro-8B on the GAIA dev set (n=165) (Table 3), 43.7 Pass@1 / 49.3 Pass@3 on GAIA-text (Table 4), and Subgoal-GRPO + Verifier reaches 45.00 Pass@1 / 58.00 on xbench-DeepSearch (Table 7).",NOT_LOCATED,"Searches performed: (1) full main-branch tree of Tencent/CognitiveKernel-Pro via the GitHub trees API (39 paths) - no results/, logs/, outputs/, predictions or scored run files; the only .jsonl present is ck_pro/ck_main/_test/simple_test.jsonl (a smoke-test input) and the only results object is results.png, an image I did not decode. (2) readme.md fetched twice, asking specifically for any line co",R2,"The scoring harness is released and the numbers are recomputable in principle, but no run outputs, logs or leaderboard entry evidencing these specific values were found by these searches."
2508.00414,A6_deep_research,c7,METHOD_COMPONENT,"Section 4 introduces subgoal-conditioned GRPO with decoupled subgoal/task advantage normalisation, implemented with verl as the core RL library and Browserless for remote Playwright execution.",NOT_LOCATED,"Searches performed: (1) the repository record supplied for this paper is verl-project/verl; its file listing (600 paths enumerated, header states n_files 1184) was searched case-insensitively for 'subgoal', 'cognitive', 'ck_pro', 'gaia', 'xbench', 'deep_research', 'browserless' - 0 hits for every term. (2) The paper's own tree, Tencent/CognitiveKernel-Pro main (39 paths), contains no RL training c",R2,"Also not located in either tree: the five-dimension, four-level DeepVerifier rubric of Section 4.3 - ck_pro/agents/evaluator.py and evaluator_prompt.py do implement reflection-with-retry and an ensemble/voting chooser, but with a binary '==yes==/==no==' judge over four criteria (non-negative, reason"
2508.10152,A6_deep_research,c1,ARTIFACT_RELEASE,"""We provide an open-source implementation of ODR+"" (footnote 1: https://github.com/EngDoLabadi/odrplus); ""We release the code for ODR+ to support continued progress.""",SUPPORTED,"github.com/EngDoLabadi/odrplus (default branch main, Apache-2.0, created 2025-08-13). Recursive git tree contains exactly four files: LICENSE, README.md, experiments/browsecomp/stratified_sampler.py, src/app/api/chat/route.ts (53,996 bytes / 1,593 lines). route.ts implements the ODR+ pipeline described in Algorithm 1.",R2,"The repository shipped with this verification task was nickscamara/open-deep-research, the upstream ODR baseline of footnote 2, not the paper's own artifact; I located and inspected EngDoLabadi/odrplus separately, and both repositories exist."
2508.10152,A6_deep_research,c2,METHOD_COMPONENT,"ODR+ adds three modules to ODR - Question Decomposition, Iterative Sub-Solution Search, and Response Synthesis - driven by five engineered prompts P1 Constraint Extraction, P2 Sub-question Generation, P3 Content Extraction, P4 Evidence Analysis, P5 Response Synthesis (Table 1, Algorithm 1).",SUPPORTED,"EngDoLabadi/odrplus src/app/api/chat/route.ts: P1 extractConstraintsWithLLM (line 626, ""Extract the key identifying constraints from this BrowseComp question""); P2 subqPrompt (lines 736-753, ""SUBQUESTION GENERATION RULES""); P3 createExtractionPrompt (line 690); P4 createAnalyzeAndPlan (lines 382-443, returns JSON with confidence/shouldContinue/subquestions/subAnswer/nextSearchTopic); P5 synthesisP",R2,Each of the five prompts and the sub-question queue described in Algorithm 1 is present in the single released route file.
2508.10152,A6_deep_research,c3,METHOD_COMPONENT,ODR+ hyperparameters: Search Depth D_max = 6; Time Limit T_max = 210 seconds (3.5 minutes) per question; Top-k URLs k = 3 selected by frequency across search attempts. All web searches and page extractions used FireCrawl.,SUPPORTED,"EngDoLabadi/odrplus src/app/api/chat/route.ts line 609 `const maxDepth = 6;`; line 608 `const timeLimit = 3.5 * 60 * 1000; // 3.5 minutes for BrowseComp`; lines 681-688 getUrlsToProcess sorts urlFrequencyMap by frequency and returns `sortedUrls.slice(0, 3)`; lines 39-47 import and instantiate FirecrawlApp with FIRECRAWL_API_KEY, app.extract used at line 458.",R2,Three of the four stated hyperparameters plus the FireCrawl retrieval backend are hard-coded in the released route exactly as reported.
2508.10152,A6_deep_research,c4,METHOD_COMPONENT,"""Search Retries (N_query = 3): Each sub-question is submitted to the search engine N_query times to reduce variability in returned results.""",DIVERGENT,"EngDoLabadi/odrplus src/app/api/chat/route.ts line 806: `const searchQueries = Array(5).fill(searchTopic);` followed by a loop over that array (line 809) accumulating URL frequencies. Paper value N_query = 3; released value 5. A grep for /Array\([0-9]+\)|searchQueries/ over the file returns only lines 806 and 809, so this is the sole repetition constant.",R2,The repeated-query mechanism is implemented as described but with five repetitions per sub-question rather than the three reported in Section 6.1.
2508.10152,A6_deep_research,c5,DATASET,"BrowseComp-Small ""comprises a subset of 120 questions from BrowseComp. We sampled questions to maintain a similar distribution of topics as the full BrowseComp benchmark"", split into a 60-question training set and a disjoint 60-question test set.",DIVERGENT,"EngDoLabadi/odrplus experiments/browsecomp/stratified_sampler.py: the script produces one 60-question split, stratified over the problem_topic column against a 10-category target distribution (lines 18-42) with random.seed(60) (line 242), drawn from the official browse_comp_test_set.csv (line 235). Disjointness is implemented at line 126: `filtered_questions = [q for q in questions_with_categories",R2,"The topic-distribution-matching procedure is evidenced for the test split only; the released repo contains the sampler, not the resulting question files, though the seed makes the test split regenerable."
2508.10152,A6_deep_research,c6,NUMERIC_RESULT,"Table 2: on the 60-question BC-Small test set ODR+ achieves 10% (6 of 60) exact-match accuracy at ~198 s per question, while ODR, Claude-DR (Sonnet 4) and Gemini-DR (Gemini 2.5 Pro) each achieve 0%.",NOT_LOCATED,"Searches performed: recursive git tree of EngDoLabadi/odrplus at main (api.github.com/repos/EngDoLabadi/odrplus/git/trees/main?recursive=1) returns only four blobs - LICENSE, README.md, experiments/browsecomp/stratified_sampler.py, src/app/api/chat/route.ts - so no results CSV/JSON, evaluation log, generated-answer dump or leaderboard file exists at any path; branches API returns only ""main""; grep",R2,"The paper states grading used the externally released BrowseComp evaluator, so absence of a grader is expected; what I could not find is any stored per-question output or score from the reported runs."
2508.10152,A6_deep_research,c7,NUMERIC_RESULT,"Table 3 ablations on a random 20-question subset of the BC-Small test set: ODR+ 25% (5/20), No Structured Synthesis 0% (0/20), No Sub-question Decomposition 5% (1/20), No Iterative Planning 5% (1/20).",NOT_LOCATED,"Searches performed: case-insensitive grep of EngDoLabadi/odrplus src/app/api/chat/route.ts for /ablat|ABLATION|disable|process\.env\.[A-Z_]+/ returns only line 47 (FIRECRAWL_API_KEY) and line 1334 (MAX_DURATION) - no switch that disables decomposition, iterative planning or structured synthesis; the four-file git tree at main contains no ablation script, no 20-question subset file and no results f",R2,"Relatedly, the GPT-4o-mini model reported in Section 6.1 is not pinned by the artifact: route.ts routes every LLM call through `reasoningModels` (line 603) from `@/lib/ai`, a registry not included in the ODR+ repo and listed upstream as o1/o1-mini/o3-mini, so I omitted that as a separate claim."
