arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2508.06642,A9_research_infrastructure,c6,METHOD_COMPONENT,"""We construct a family of functions with the same C but different L by changing the width of two-dimensional Gaussians"" (Fig. 6A), with L defined as max|grad f| on unit-normalized variables.",SUPPORTED,"functions/lipschitz_series.py sweeps widths [0.15, 0.10, 0.08, 0.06, 0.04], uses find_offset_for_contrast_2d() to root-solve the offset that holds contrast at 1.8, and computes L via compute_lipschitz_constant_2d() as max of sqrt(dx^2+dy^2) from np.gradient; README.md tabulates the resulting L = 0.0135 to 0.1938 at fixed C ~ 1.80.",R2,"Five-function fixed-contrast, varying-Lipschitz family is generated by released code, matching the paper's Fig. 6A description."
2508.06642,A9_research_infrastructure,c7,NUMERIC_RESULT,"""this peak in EF occurs at ~10 to 20 experiments per dimension"" (Fig. 4, EF vs n/d ""extracted from reported performance trajectories"" of literature studies).",NOT_LOCATED,"Searched the full 37-file listing and inspected candidates: BenchmarkingPapers.csv stores one scalar per benchmark (columns Case, Source, Metric, Value, Type, Dimensions, Comparison) with no per-experiment series and no n/d column; assets/learning_path/*.pkl are simulated BO traces named BO_f_c_1..3_*.pkl (synthetic contrast-series functions), not digitized literature curves; repo1.ipynb reads no ",R2,The digitization underlying Fig. 4 may live outside the repository or in an un-pushed branch; this is a statement about my search.
2508.11860,A9_research_infrastructure,c1,ARTIFACT_RELEASE,The code and data for LARC are publicly available at https://github.com/ninglab/LARC.,SUPPORTED,"github.com/ninglab/LARC is public and contains the framework code (larc/evaluators/pipeline.py, larc/evaluators/pipeline_mistral.py, larc/system/system.py, larc/tools/*.py), the adapted planner (planners/MEEA/meea_constrained.py, planners/MEEA/meea_constrained_mistral.py, plus ablation variants), a Dockerfile/pyproject.toml, and the experimental outputs (results/routes.jsonl, results/LARC_results.",R2,Code and result data are present; the MEEA* policy/value checkpoints are hosted off-repo on a Google Drive link in README.md and were not fetched.
2508.11860,A9_research_infrastructure,c2,DATASET,"A carefully curated benchmark of 48 constrained retrosynthesis planning tasks across 3 constraint types: carcinogens (28), pyrophoric substances (12), and a user-specified substance (8).",SUPPORTED,"results/LARC_results.xlsx, sheet 'LARC Mistral' rows 2-49 list task IDs C1-C28 (constraint 'carcinogenic'), P1-P12 ('pyrophoric'), S1-S8 ('user-specified') with the target SMILES; summary rows 54/57/60 give N=28/12/8 (total 48). The same C/P/S ID space appears in results/routes.jsonl.",R2,Counts and per-task target molecules in the artifact match the paper's 28/12/8 split of 48 tasks.
2508.11860,A9_research_infrastructure,c3,NUMERIC_RESULT,"LARC achieves a 72.9% success rate over the 48 tasks; on carcinogenicity-constrained tasks LARC_Mistral reaches 82.1% and LARC_Claude 64.3%, versus 25.0% for the best LLM baseline (Claude 3.5 Sonnet) and 3.6% for GPT-4o (1 successful route among 2 valid, 27 non-empty).",SUPPORTED,"results/LARC_results.xlsx, sheet 'LARC Mistral' summary rows 51-52 (35 successful of 48; success rate 0.7291666; validity 43 = 0.8958333) and rows 54-55 (carcinogen: 23 of 28 = 0.8214286). Sheet 'LARC Claude' carcinogen block gives 18/28 = 0.6428571. Sheet 'Claude 3.5 Baseline' rows 54-55 give carcinogen 7/28 = 0.25. Sheet 'GPT-4o Baseline' rows 54-55 give 27 non-empty, 2 valid, 1 successful = 0.0",R2,Every headline rate in the paper is recomputable from the per-task Y/N evaluation columns in the released spreadsheet.
2508.11860,A9_research_infrastructure,c4,EXTERNAL_VALIDATION,"A human expert (17+ years experience) achieves 85.7% success on the 28 carcinogen tasks, with average successful-route length 4.83 and 70.42 minutes per successful route, versus LARC_Mistral's 16.45 minutes.",SUPPORTED,"results/LARC_results.xlsx, sheet 'Expert' rows 54-55 (carcinogen: 24 of 28 successful = 0.8571429; successful-route mean time 70.42344 min, mean length 4.8333) and sheet 'LARC Mistral' row 54 (carcinogen all-route mean time 16.45 min; row 55 successful mean length 6.3913). Expert routes are also released as results/expert_carc.json, expert_pyro.json, expert_user_specified.json.",R2,"The artifact evidences the recorded expert outputs and timings, not the conduct of the human protocol itself, which a repository cannot re-establish."
2508.11860,A9_research_infrastructure,c5,NUMERIC_RESULT,"Across all 48 tasks LARC_Mistral achieves 72.9% success with tools and 45.8% without; with tooling it produces 43 valid routes (89.6%) of which 35 succeed, without tooling 41 valid (85.4%) of which 22 succeed; successful routes take 14.53 minutes with tools versus 22.08 without.",SUPPORTED,"results/LARC_results.xlsx, sheet 'LARC Mistral (No Tools)' rows 51-52 (41 valid = 0.8541667; 22 successful = 0.4583333; successful-route mean time 22.0833 min) compared with sheet 'LARC Mistral' rows 51-52 (43 valid = 0.8958333; 35 successful = 0.7291667; successful-route mean time 14.5338 min). The ablation code paths exist at larc/evaluators/pipeline_mistral_ablation.py and planners/MEEA/meea_co",R2,All four ablation numbers match the released spreadsheet to the reported precision.
2508.11860,A9_research_infrastructure,c6,METHOD_COMPONENT,"Three tools are supplied in the toolbox: a carcinogen predictor using ADMET-AI, a pyrophoricity predictor comparing molecules with known pyrophoric substances, and a molecule identifier that identifies specific hazardous molecules using their fingerprints (Morgan, 1965; RDKit).",DIVERGENT,"larc/tools/__init__.py exports Carcinogenicity, Pyrophoricity, Similarity (plus AIExpert and Answer). larc/tools/carcinogenicity.py imports `from admet_ai import ADMETModel` and reads the `Carcinogens_Lagunin` prediction, matching the ADMET-AI claim. larc/tools/pyrophoricity.py scores max Tanimoto similarity to the known-pyrophoric list in larc/data/pyrophoricity.csv, matching that claim. The thir",R2,"Two of the three tools match exactly; the identifier tool exists but uses RDKFingerprint rather than the cited Morgan fingerprint, and is a pairwise-similarity tool rather than a lookup identifier."
2508.11860,A9_research_infrastructure,c7,METHOD_COMPONENT,"SYNTHESIZER adapts MEEA* with a constraint-aware value function V'(m,R) = V(m,R) + lambda * sum of EVALUATOR scores S(r) over reactions in R, where S(r) is a 1-5 constraint-satisfaction score and unevaluated reactions receive an optimistic default.",SUPPORTED,"planners/MEEA/meea_constrained.py implements the MEEA* MCTS-then-A* search and adds the evaluator score per reaction during child selection (`action_score[i] += system[child.reaction]`), with the planner constructed as `System(..., overall_weight=args.weight)`. larc/system/system.py maps the evaluator's 1-5 output to [0,1] via `answer = (answer - 1)/4` and returns `self.overall_weight*float(np.dot",R2,"The lambda of Equation 1 appears in code as `overall_weight` and scores are min-max normalised to [0,1], an affine rescaling of the paper's 1-5 scale."
2509.25651,A9_research_infrastructure,c1,ARTIFACT_RELEASE,"Code: https://github.com/pnnl/autolabs (AutoLabs, an end-to-end LLM agentic system for automated chemical experiment design).",SUPPORTED,"Public repo pnnl/autolabs (single branch 'master', 56 files): README.md, app.py (Streamlit entry point), graph.py, src/ (25 modules incl. agents.py, prompts.py, tools_chem.py), evals/. README links the same arXiv manuscript.",R2,"The named repository exists, is public, and contains the AutoLabs application code."
2509.25651,A9_research_infrastructure,c2,METHOD_COMPONENT,"AutoLabs is a multi-agent system implemented with LangGraph, consisting of a supervisor agent orchestrating five specialized sub-agents (Understand and Refine, Chemical Calculations, Vial Arrangement, Processing Steps, Final Steps) plus a Self-Checks agent; a single-agent variant is also used for ablation.",SUPPORTED,"graph.py: 'from langgraph.graph import START, StateGraph'; nodes supervisor, Understand_And_Refine_Experiment, Calculate_Chemical_Amounts_For_Reactions, Determine_Vial_Organization, Determine_Processing_Steps, Generate_Final_Steps, Self_Checks, Self_Checks_Reasoning, reflection; 'builder.add_edge(START, ""supervisor"")'. Single-agent variant in graph.py SingleGraph and src/graph_single_agent.py.",R2,Node names in the released graph map one-to-one onto the sub-agents named in the paper.
2509.25651,A9_research_infrastructure,c3,METHOD_COMPONENT,Four specialized tools implemented as Python functions support the Chemical Calculations agent: volume from chemical name and weight; volume from name and number of moles; concentration of solutions; and the mg/uL of two chemicals needed for a target molarity and volume.,SUPPORTED,"src/tools_chem.py defines get_chem_volume(chem_name, chem_weight), find_the_volume_corresponding_to_moles(chem_name, num_moles), find_the_concentration_of_n_percent_solution(chem_name), find_chemical_amounts_in_a_solution(total_molarity, molar_ratio, chemicalA_name, chemicalB_name, solution_volume), plus find_stock_solution_volume_corresponding_to_a_modifier and add/multiply helpers.",R2,All four described tools are present; the file also contains extra helper tools beyond the four.
2509.25651,A9_research_infrastructure,c4,METHOD_COMPONENT,"Two step-validation mechanisms are implemented in the Self-Checks agent: Guided self-checks using multiple specialized check functions, and Unguided self-checks in which the agent holistically reviews the whole procedure, reprocessing up to a limit of 5 times.",SUPPORTED,"src/react_agents.py: self_checks_node -> do_self_checks() calls refine_efficiency, refine_units, refine_delays, refine_plates, refine_solvents, refine_transfer, refine_additions (guided); self_checks_with_reasoning_node -> do_self_checks_reasoning() contains 'while modify and valid_count < 5:' (unguided, 5-iteration cap). Holistic validation prompt in src/self_check.py validate().",R2,Both modes and the stated iteration cap of 5 are present in the released code.
2509.25651,A9_research_infrastructure,c5,DATASET,"Five benchmark experiments of increasing complexity were defined, and for each test case the correct experimental procedures were manually created for comparison with the generated procedures.",SUPPORTED,"evals/ground_truth_files/case1..case5 with _steps.txt, _steps.csv and _amounts.csv each. case1_steps.txt begins 'Add naphthalene (mg) to Plate 1, Add methanol (ul) to Plate 1, Set Cap in Plate 1, Set VortexRate to 500 in Plate 1, Set Delay to 10 min in Plate 1' (Experiment 1 calibration samples); case5_steps.txt begins with acetic acid plus methanol/ethanol additions in Plate 1 with timers and a s",R2,Ground-truth steps and per-vial amounts for all five benchmark cases are released and match the paper's descriptions.
2509.25651,A9_research_infrastructure,c6,NUMERIC_RESULT,"Across 20 agentic configurations each executed 10 times, the multi-agent full-reasoning configuration with tools and guided self-checks achieves nRMSE ~0.03 and near-expert procedural accuracy (F1 > 0.89), with reasoning reducing nRMSE by over 85% in complex tasks.",NOT_LOCATED,"Searches performed: read the full 56-file listing and GitHub contents listing of src/ (25 files) - no results/metrics/figure-data files, only evals/ground_truth_files/* and evals/six_user_queries/*.pkl. Fetched evaluator.py (raw and blob view): 13 bytes, entire content is 'name = ""tmp""'. GitHub code search restricted to repo:pnnl/autolabs for 'linear_sum_assignment' (0 hits), 'nrmse' (0), 'spearma",R2,"The metric implementation (fuzzy matching, F1, Spearman, nRMSE) and the per-run outputs behind the reported numbers were not found in this repository by these searches."
2509.25651,A9_research_infrastructure,c7,EXTERNAL_VALIDATION,"Final steps and options are input into a hardware file generation module that produces, by rule-based coding, the XML hardware file that drives the Unchained Labs Big Kahuna liquid handler.",DIVERGENT,"src/create_lslibrary.py is the hardware-file entry point and calls 'from .lschemicals import create_LSChemicals', 'from .lsparams import create_LSParameters', 'from .lslayers2 import create_LSlayers' - but src/lschemicals.py, src/lsparams.py and src/lslayers2.py are absent from the repository (GitHub contents listing of src/ returns 25 files, none of them these). README mentions 'Generation of LSR",R2,"The released code shows the hardware-file pipeline is wired rule-based, but the three modules that actually emit the file are not in the repo; this is evidence about code presence only, not that the Big Kahuna instrument was run."
2512.08935,A9_research_infrastructure,c1,ARTIFACT_RELEASE,"""The code repository for this project is publicly available at https://github.com/RisingDate/FSTS.""",SUPPORTED,"github.com/RisingDate/FSTS is public with 48 files including README.md, main.py, config.py, tools/pipeline.py and models/agents/** (Generator RA/ED/AD/SS, Observer RA/ED/AD, ExampleActor Example1/Example2); README.md describes the same three-phase framework as the paper.",R2,The named repository exists and contains the FSTS framework code.
2512.08935,A9_research_infrastructure,c2,METHOD_COMPONENT,"FSTS deconstructs experimental design into three phases - Script Composition, Script Finalization, and Actor Generation - implemented as a Screenwriter-Director(-Observer)-Actor Factory multi-agent workflow.",SUPPORTED,"tools/pipeline.py defines script_generate(), script_finalized() and actor_generate() and wires RequirementAnalysisAgent (models/agents/Generator/RA/RAAgent.py), VariableRegenerateAgent (Generator/ED/VRAgent.py), ScriptSelectAgent (Generator/SS/SSAgent.py) and AgentDesignAgent (Generator/AD/ADAgent.py) against the matching Observer classes (models/agents/Observer/RA|ED|AD/*.py); the selected script",R2,The three-stage generator/observer pipeline of the paper is present as executable code.
2512.08935,A9_research_infrastructure,c3,METHOD_COMPONENT,"""We designed a two-stage script finalization mechanism combining Single-Answer Scoring and Pairwise Comparison"" (100-point scoring, top-4 retained, order-swapped pairwise comparison, non-transitivity resolution), using ""GPT-5 mini, Qwen-235b, and DeepSeek-V3.2 ... to form a multi-model voting committee"".",DIVERGENT,"models/agents/Generator/SS/SSAgent.py implements only independent multi-criteria scoring (scientific, difficulty, quality, risk, fitness, ethics) per script, and tools/pipeline.py script_finalized() selects by a weighted sum with a max-score/threshold rule (tmp_score > 50). No pairwise-comparison, order-swap, or non-transitivity code was located; config.py and main.py list only gpt-4o, gpt-5-mini ",R2,Stage one (single-answer scoring) is implemented; the pairwise stage and the three-model committee were not found in the released code.
2512.08935,A9_research_infrastructure,c4,METHOD_COMPONENT,"""Actor Generation, where an Actor Factory instantiates experimental agents with attributes and relationship networks specified by the script"", closing the loop from requirements to experimental enactment.",DIVERGENT,"tools/pipeline.py actor_generate() plus models/agents/Generator/AD/ADAgent.py produce agent *design plans* validated by Observer/AD/ADObserver.py, while the runnable actors in models/agents/ExampleActor/Example1|2/ (CountryAAgent.py, CountryBAgent.py, CommunicationManager.py) are pre-written examples; README.md states ""This work has not yet fully automated the execution of experiments. Currently, ",R2,"The artifact designs actors automatically but, by its own README, does not instantiate the executable actors end to end."
2512.08935,A9_research_infrastructure,c5,NUMERIC_RESULT,"Table 1: comparison of evaluation methods - Single (runtime 253, entropy 1.295, Top-1 confidence 0.60), Pairwise (2657, 1.000, 0.50), Both (613, 0.722, 0.80).",NOT_LOCATED,"Searched the full 48-file listing for results/, logs/, data/, experiments/, eval*, *.csv, *.json or notebook outputs - none exist; inspected tools/pipeline.py (script_finalized), models/agents/Generator/SS/SSAgent.py, tools/logger.py and tools/markdown_saver.py for entropy or Top-1-confidence computation and timing instrumentation, and found none.",R2,No stored evaluation outputs or metric-computation code for these three numbers were found in the repository.
2512.08935,A9_research_infrastructure,c6,NUMERIC_RESULT,"""the system produced 10 candidate scripts ... the Chief Director selected Script 2 as the final script (83.5), which specifies 29 influencing factors, 4 response variables, and 12 experimental design points.""",NOT_LOCATED,"Searched the file listing for any generated-script artifact (no scripts/, outputs/, results/ or *.json/*.md run records); read models/agents/ExampleActor/Example1/CountryAAgent.py, which hardcodes 18 Country-A attributes under Chinese-localized names (country_a_leader_risk_tolerance etc.) rather than a 29-factor / 12-design-point script record; tools/markdown_saver.py writes reports at runtime but",R2,The scoring code exists but no committed run output records the score 83.5 or the 29/4/12 script dimensions.
2512.08935,A9_research_infrastructure,c7,NUMERIC_RESULT,"""the semantic similarity between the decisions made by the script-generated Actor Agents and the actions taken by historical national leaders was 53.50"" with Sentence-BERT, ""whereas it reached 72.50 using GPT-5 mini"" (and 50.88 / 66.30 in the counterfactual run).",NOT_LOCATED,"requirements.txt lists only openai and langchain* packages - no sentence-transformers or embedding library; models/agents/ExampleActor/Example1/SimilarityEvaluateAgent.py, the only similarity-named file, is an LLM (gpt-5-mini) prompt that returns {""is_reasonable"": 0/1, reason} rather than a numeric similarity, and no logged score files exist anywhere in the 48-file listing.",R2,Neither the Sentence-BERT scoring path nor any stored similarity numbers were located in the released code.
2512.23707,A9_research_infrastructure,c1,ARTIFACT_RELEASE,"To promote research on AI Co-scientists, we release ResearchPlanGen (https://huggingface.co/datasets/facebook/research-plan-gen), created from ML papers, medical papers, and recent arXiv preprints.",UNVERIFIABLE,"The repository under check is volcengine/verl, the third-party training library cited in the paper's footnote 2 (README.md: 'verl is a RL training library initiated by ByteDance Seed team'). The claimed release is a HuggingFace dataset, not a GitHub repository, so this artifact cannot evidence it either way. Searched the full 1172-entry file listing for 'research-plan', 'research_plan', 'rubric', ",R1,"The release claim points at HuggingFace; the repository mined here is the authors' RL dependency, not their deliverable."
