arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2408.05086,A7_ideation,c4,DATASET,"The authors manually created a minimal-pair alternation-preference dataset with 840 pairs of sentences for NABA verbs and 960 sentences for NANA verbs, based on 26 verb lemmas occurring in only one dative construction in AO-CHILDES (12 alternating, 14 non-alternating per Levin 1993).",UNVERIFIABLE,"Searched the associated repository's file listing for 'naba', 'nana', 'minimal', 'alternation', 'levin' as paper-specific paths - none present. The linked repository (huggingface/transformers) is not the paper's artifact.",R1,"This dataset is plausibly releasable, but the associated repository cannot evidence it."
2408.05086,A7_ideation,c5,NUMERIC_RESULT,"All LMs in the hyperparameter search achieved Zorro minimal-pair accuracies between 73.3% and 79.4%, and final models showed significant NABA-vs-NANA alternation-preference differences (DO: beta=0.079, t(2794)=4.467, p<.001; PO: beta=0.291, t(6294)=24.150, p<.001).",UNVERIFIABLE,"No results files, analysis scripts, or logs for these evaluations exist in the associated repository (huggingface/transformers); file listing searched for 'zorro', 'results', paper-specific analysis paths - none relate to this paper.",R1,Numeric model-selection results could not be checked because the linked repository is not the paper's artifact.
2408.05086,A7_ideation,c6,NUMERIC_RESULT,"LM learners replicated known child findings: greater DO-to-PO than PO-to-DO generalization (beta=0.31, t(4.15)=6.11, p<.01), a cross-structure training advantage (beta=0.77, t(3.99)=7.39, p<.01), and no effect of theme animacy in DO-exposure learning (beta=0.09, t(2.81)=0.59, p=0.59).",UNVERIFIABLE,"The associated repository (huggingface/transformers) contains no simulation outputs or statistical analysis code for this paper; file listing searched for 'dative', 'simulation', 'mixed' effects analysis paths specific to this study - none present.",R1,Replication statistics are of a kind the paper's own repo could evidence; the associated repo is not that artifact.
2408.14033,A7_ideation,c1,ARTIFACT_RELEASE,"Code package, data, models, and demonstration can be found at https://github.com/du-nlp-lab/MLR-Copilot.",DIVERGENT,"Code is present (app.py; reactagent/ with environment.py, runner.py, agents/agent_research.py, prompt2model/), task data under benchmarks/, and demo assets under gif/ (demo_recording_compressed.mov) plus HF Space link in README.md; however no released model weights or fine-tuned IdeaAgent model were found anywhere in the repository tree.",R2,"Code, data, and demonstration are released, but the 'models' portion of the claim has no corresponding artifact in the repository."
2408.14033,A7_ideation,c2,METHOD_COMPONENT,"IdeaAgent is an RL-tuned LLM: supervised fine-tuning on a derived dataset of 1,000 papers, then RL with reward models for novelty, feasibility, and effectiveness, using feedback data from 4,271 OpenReview papers (ICLR/NeurIPS 2023-2024).",NOT_LOCATED,"Searches performed: recursive GitHub tree query for filenames containing 'idea', 'train_idea', 'rl', 'reward', 'annotation', 'rating' (no hits); listed reactagent/agents/ (contains only __init__.py, agent.py, agent_research.py, format.py); scanned the full 600-entry file listing for any training data, OpenReview data, or fine-tuning scripts (none present).",R1,"The paper attributes the training method to a separate work (Li et al., 2024a), so the training pipeline plausibly lives in a different repository."
2408.14033,A7_ideation,c3,METHOD_COMPONENT,ExperimentAgent optionally retrieves candidate models and datasets from HuggingFace to fit the experimental plan.,SUPPORTED,reactagent/p2m_actions.py implements retrieve_model() and retrieve_dataset() via DescriptionModelRetriever (BM25 + HyDE) and DescriptionDatasetRetriever over HuggingFace hubs; supporting code in reactagent/prompt2model/.,R2,"Inspected file contents confirm HuggingFace model/dataset retrieval as described, adapted from Prompt2Model per the README license note."
2408.14033,A7_ideation,c4,DATASET,"The framework is evaluated on five machine learning research tasks: SemRel (SemEval 2024), IMDB, Spaceship-Titanic, feedback (ELLIPSE), and Identify-Contrails.",SUPPORTED,"benchmarks/semeval24/ (incl. env/data/eng/eng_train.csv, env/train.py), benchmarks/imdb/env/train.py, benchmarks/spaceship-titanic/env/train.py, benchmarks/feedback/env/train.csv and train.py, benchmarks/identify-contrails/env/train.py, each with scripts/research_problem.txt and eval.py.",R1,"All five task environments exist as benchmark directories with starter code, data files, and evaluation scripts."
2408.14033,A7_ideation,c5,NUMERIC_RESULT,"Over 8 trials per task, MLR-Copilot achieves average improvements over the SOTA prototype of 44.16% (Claude-3.7), 39.74% (GPT-4), 38.0% (Claude-2.1), with success rates of 50.0%, 40.0%, and 27.5% respectively, while the 1-Prompt baseline fails on all tasks (Tables 3-4).",NOT_LOCATED,"Searches performed: scanned the complete repository file listing and the GitHub tree for results files, per-trial outputs, or aggregate tables (queries: 'result', 'eval', 'trial', 'success'); inspected logs/ which contains only a single run for one task (logs/feedback/2024-08-06T01:17:04+00:00/) with no per-model (Claude-2.1/Claude-3.7/GPT-4) or per-trial result records for the other four tasks.",R2,"Only one execution trace for one of the five tasks is released; the 8-trial, three-model comparison behind Tables 3-4 has no corresponding artifact I could find."
2408.14033,A7_ideation,c6,EXTERNAL_VALIDATION,"Five domain-expert reviewers assessed 45 generated hypotheses on 5-point Likert scales, and GPT-4 automated evaluation was performed, with IdeaAgent outperforming BaseLLM and ResearchAgent (Tables 1-2).",NOT_LOCATED,"Searches performed: recursive tree search for files matching 'hypothes', 'idea', 'rating', 'annotation', 'likert', 'review' (no hits); scanned full file listing for any released set of the 45 generated hypotheses or rating spreadsheets (none present); README.md makes no reference to evaluation data.",R1,"Human-rating scores are of a kind repositories rarely evidence, but the 45 generated hypotheses themselves are releasable artifacts and I could not locate them."
2408.14033,A7_ideation,c7,ARTIFACT_RELEASE,"Full logs of the sentiment-analysis (ELLIPSE) case study are available in the git repository at MLR-Copilot/blob/main/full.log, and a software demonstration video/GUI is provided.",SUPPORTED,"full.log at repository root contains the agent run log (Reflection/Action/Observation cycles, 'Execute Script (train.py)', BERT baseline then hybrid CNN+BiLSTM+attention plan) matching the paper's Figure 3 and Appendix A; demo assets at gif/demo_recording_compressed.mov and HF Space link in README.md.",R2,The released log's content matches the case study narrative in the paper's appendix.
2410.13185,A7_ideation,c1,ARTIFACT_RELEASE,The code is released at https://github.com/DAMO-NLP-SG/CoI-Agent (footnote 1).,SUPPORTED,"Repository root: main.py, agents.py, LLM.py, utils.py, config.yaml, prompts/, searcher/, dataset/; README.md documents installation (SciPDF Parser, grobid) and the run command 'python main.py --topic {your research topic}'.",R2,"Repo exists, is populated, and matches the paper's described pipeline entry point."
2410.13185,A7_ideation,c2,METHOD_COMPONENT,"CoI construction extends a chain from an anchor paper forward (papers citing it, retrieved via Semantic Scholar and ranked by embedding cosine similarity) and backward (relevant references), terminating backward at a milestone paper with over 1,000 citations; maximum CoI length is set to 5.",SUPPORTED,"agents.py: DeepResearchAgent.deep_research_paper_with_chain() with forward loop 'while len(idea_chain)<self.max_chain_length' over citing papers and backward traversal over references, 'if cite_paper.citations_conut > 1000: break', and default max_chain_length=5; searcher/sementic_search.py queries https://api.semanticscholar.org/graph/v1/paper/search and ranks via cal_cosine_similarity_matric ove",R2,"Bidirectional chain construction, milestone-citation cutoff, and default chain length 5 are all present in code; the specific embedding model is left to config rather than hard-coded."
2410.13185,A7_ideation,c3,METHOD_COMPONENT,"A novelty-checker agent iteratively evaluates draft ideas against retrieved literature and triggers regeneration, and a review agent assesses and refines the experiment design (one self-refinement iteration in the main setting).",SUPPORTED,"agents.py: check_novel() retrieves papers and applies get_deep_check_idea_novel_prompt(idea,papers) with a refinement loop; generate_experiment() plus improve_experiment() calling review_agent.review_experiment(idea,experiment,entities), with default improve_cnt=1; prompts/review_agent_prompts.py exists in the file listing.",R2,"Both the novelty check and the experiment review/refine loop are implemented, with the paper's iteration count of 1 as the code default."
2410.13185,A7_ideation,c4,DATASET,"50 research topics were collected for evaluation (from Hugging Face Daily Papers, validated by 10 researchers), and the README states all evaluation data as well as CoI generated results are in the dataset folder.",SUPPORTED,"dataset/all_case.json (1,512,577 bytes) parsed locally: a JSON list of exactly 50 entries, each with keys title, idea, experiment, related_experiments, entities, idea_chain, ideas, trend, future, year, human (real-paper reflection); dataset/case.json holds the paper's Table 3 case study (EvoResearchAgent).",R2,"The count of 50 topics matches the paper exactly, and generated ideas plus experiment designs are released per topic."
2410.13185,A7_ideation,c5,METHOD_COMPONENT,"Idea Arena evaluates methods pairwise: an LLM judge ranks idea pairs on Novelty, Significance, Clarity, Feasibility, and Expected Effectiveness, and experiment designs on Feasibility, Technical Quality, and Clarity.",SUPPORTED,"prompts/juder_prompts.py: get_judge_idea_all_prompt(idea0,idea1,topic) with the five idea criteria and 0/1/2 (win/win/tie) output, and get_judge_experiment_all_prompt(idea0,experiment0,idea1,experiment1) with the three experiment criteria; both warn against position and length bias.",R2,The pairwise judging prompts implement exactly the criteria sets described in Sec. 3.4.
2410.13185,A7_ideation,c6,NUMERIC_RESULT,"CoI agent surpasses the second-best baseline by 56 ELO scores in human evaluation of idea generation (and by 108 in model-based evaluation), and by 70 ELO in human evaluation of experiment design.",NOT_LOCATED,"Searched the complete 30-file listing for evaluation outputs (no files matching results/elo/rating/eval/score patterns; repo contains only code, prompts, and dataset/all_case.json + case.json); inspected all_case.json entry keys locally - no rating, ELO, or win/loss fields are present, only generated content.",R2,"The judge prompts and generated ideas are released, but the tournament outcomes and rating records behind the ELO numbers are not in the repository; human-judge score sheets are commonly kept out of code releases."
2410.13185,A7_ideation,c7,EXTERNAL_VALIDATION,"Idea Arena shows an average 70.8% agreement between GPT-4o and human judges, and CoI generates a candidate idea plus experimental design for a minimum cost of $0.50.",UNVERIFIABLE,Human-judgment records and API cost logs are not the kind of artifact this code-plus-dataset repository contains; file listing shows no annotation or cost-accounting files.,R1,"Agreement statistics require the human raters' judgments and cost figures require billing logs, neither of which a code release would normally evidence."
2412.16270,A7_ideation,c1,ARTIFACT_RELEASE,"The paper offers MetaScientist as a demo system, with a demo link (http://zhoulab-1.cs.vt.edu:5557/) and a demo video hosted on Google Drive.",UNVERIFIABLE,"The paper cites no code repository. The repository attached to this record (github.com/py-pdf/pypdf) is the third-party PDF library the paper cites in Appendix A.1.1 footnote 9 as a data-cleaning toolkit, not the paper's artifact. Inspected the full 309-file listing and README: all contents are pypdf library sources, docs, and tests; nothing MetaScientist-related.",R2,"The paper releases only a demo URL and video; the linked repo is a cited dependency, so no paper artifact exists to check."
2412.16270,A7_ideation,c2,DATASET,"The authors collected 5,611 research papers and books from Google Scholar, converted 4,711 to text, and produced a cleaned corpus of ~42.5M words for fine-tuning (Table 3).",UNVERIFIABLE,"Searched the attached repository's complete file listing for any corpus, dataset, metamaterial, or paper-collection files: none exist; the repo is the unrelated pypdf library. No paper-owned repository is linked from the paper text.",R1,No artifact from the authors is available in which this corpus could be located; the paper also does not promise a corpus release.
2412.16270,A7_ideation,c3,METHOD_COMPONENT,"A domain-specific foundation model was built by fine-tuning Llama3-8B-Instruct with LoRA on the metamaterials corpus, and combined with Socratic Questioning for hypothesis generation.",UNVERIFIABLE,"Searched the attached repository listing for training code, LoRA configs, model weights, or prompting frameworks: none present; the repo contains only pypdf PDF-processing library code (e.g., pypdf/_reader.py-style sources, tests/, docs/).",R1,The paper's own code for this component was not released anywhere the record points to.
2412.16270,A7_ideation,c4,METHOD_COMPONENT,"A novel 3D diffusion model (vertices coordinate diffusion conditioned on lattice properties via cross-attention, plus an MLP-based lattice edge prediction module) synthesizes 3D lattice structures, followed by an LLM-based refinement module.",UNVERIFIABLE,"Searched the attached repository listing for diffusion, lattice, transformer, or 3D-structure code: none present; the repository is the unrelated pypdf library.",R1,No implementation of the diffusion or refinement models is available in any artifact the record links to.
2412.16270,A7_ideation,c5,NUMERIC_RESULT,"On 11 expert-curated research questions rated by three senior materials researchers, MetaScientist with human feedback scored 1.71 mean novelty vs 0.803 for GPT-4o, with feasibility 1.47 vs 1.59 (Table 1).",UNVERIFIABLE,"Human-rating study; additionally, no repository from the authors exists to hold the 11 questions, generated hypotheses, or rating spreadsheets. Searched the attached pypdf listing for hypothesis/evaluation/rating files: none exist.",R1,"Human expert ratings are not evidencable from a repo, and the generated hypothesis set the ratings were applied to was also not released."
2412.16270,A7_ideation,c6,NUMERIC_RESULT,"Structure validity results (Table 2): e.g., at error threshold 0.01, initial lattices reach 93% intra-cell and 41% inter-cell validity, refined lattices 94% and 52%; both reach 98% at threshold 0.04.",UNVERIFIABLE,"Searched the attached repository listing for generated structures, validity metrics, or evaluation scripts: none exist; the repo is the unrelated pypdf library, and the paper links no repository of its own.",R1,"Generated lattice sets and validity-check code are the kind of artifact that could be released, but no paper-owned artifact is available to search."
2501.08120,A7_ideation,c1,ARTIFACT_RELEASE,"Graph-PReFLexOR is presented as an implementable framework built on the earlier PReFLexOR codebase, with the training process for the graph-reasoning variant described in Materials and Methods.",SUPPORTED,"github.com/lamm-mit/PRefLexOR: Graph-PRefLexOR_train_Phase-I-and-II.ipynb (markdown cell 70292fb7 cites arXiv:2501.08120 and states 'This script shows an example how the two training phases I and II are implemented'), plus the installable package PRefLexOR/__init__.py, PRefLexOR/active_trainer.py, PRefLexOR/inference.py, PRefLexOR/utils.py, setup.py, requirements.txt.",R2,A dedicated Graph-PReFLexOR training notebook and the supporting package are present in the repository.
2501.08120,A7_ideation,c2,METHOD_COMPONENT,"All training is done on top of the meta-llama/Llama-3.2-3B-Instruct model, yielding a 3-billion-parameter Graph-PReFLexOR model.",SUPPORTED,"Graph-PRefLexOR_train_Phase-I-and-II.ipynb, cell 39550e8f: model_name='meta-llama/Llama-3.2-3B-Instruct'; Phase II cell 845d079d loads 'lamm-mit/meta-llama-Llama-3.2-3B-Instruct-untied' and tokenizer 'lamm-mit/meta-llama-Meta-Llama-3.2-3B-Instruct-scratchpadtokenizer'.",R2,The stated base model appears verbatim in the released training notebook.
2501.08120,A7_ideation,c3,METHOD_COMPONENT,"The model is trained with the same multi-stage process as the original PReFLexOR, featuring first ORPO (Structured Thought Integration) and then DPO-EXO (Independent Reasoning Development), with masking of thinking tokens.",SUPPORTED,"Graph-PRefLexOR_train_Phase-I-and-II.ipynb: 'Phase I: Structured Thought Integration Training' uses ORPOConfig with PRefLexORORPOTrainer (cells d7aef3c9, 1971cb1f); 'Phase II: Independent Reasoning Development' uses DPOConfig with loss_type=""exo_pair"" and PRefLexORDPOTrainer with mask_thinking_tokens / thinking_token_mask_percentage arguments (cells d2692414, 6b140406).",R2,"Both phases, the EXO pair loss, and the thinking-token masking options are implemented in the released notebook and trainer."
2501.08120,A7_ideation,c4,METHOD_COMPONENT,"The method constructs dynamic knowledge graphs in-situ whose edges encode IS-A, RELATES-TO and INFLUENCES relations, uses RAG to enrich the context, and abstracts them into symbolic patterns over alpha/beta/gamma with operators such as -> and proportionality.",SUPPORTED,"Graph-PRefLexOR_train_Phase-I-and-II.ipynb, cell 24ed73ed: generate_knowledge_graph() prompts for 'IS-A', 'RELATES-TO', 'INFLUENCES' in the format '[Concept A] -[Relationship]-> [Concept B]', then builds an abstract pattern prompt instructing 'Use alpha, beta, gamma for abstract concepts and -> for relationships' with symbols (->, proportional-to, up, down); enhance_context_with_rag() and the Llam",R2,The graph relation vocabulary and symbolic-abstraction step described in the paper are present verbatim in the released prompt code.
2501.08120,A7_ideation,c5,METHOD_COMPONENT,"Recursive reasoning uses a two-agent setup (graph reasoning model plus critic) run for N iterations, with an optional final step that integrates all responses into one answer; special tokens <|thinking|> and <|reflect|> delimit the phases.",SUPPORTED,"PRefLexOR/inference.py: functions recursive_response_from_thinking() and recursive_response() loop over an N parameter, call a critic model to produce a reflection, regenerate improved thinking, and end with an integration step producing output_text_integrated; tokens thinking_start='<|thinking|>', thinking_end='<|/thinking|>', reflect_start='<|reflect|>', reflect_end='<|/reflect|>' are defined th",R2,"The N-iteration critic loop with final integration, as in the paper's Figure 5, is implemented in inference.py."
2501.08120,A7_ideation,c6,DATASET,"The training dataset is the same as in the original paper, consisting of raw text of around 1,000 papers in the realm of biological and bio-inspired materials.",NOT_LOCATED,"Searched the full 13-file listing of github.com/lamm-mit/PRefLexOR and grepped the training notebook and README for 'dataset', 'papers', 'load_dataset', 'raw_data'. The notebook (cell 5adf1720) sets raw_data = ""lamm-mit/...."" as a placeholder, and cell cd59092f calls datasets.load_dataset(raw_data) against it; no concrete corpus identifier, corpus file, or paper count appears anywhere in the repos",R2,"The loading code is released but the corpus identifier is a placeholder, so the ~1,000-paper corpus could not be located from this repository."
2501.08120,A7_ideation,c7,NUMERIC_RESULT,"Using GPT-4o as evaluator, the graph-reasoning response scores 10/10 versus 7/10 for the reference model on Intellectual Depth, 10/10 vs 8/10 on Reasoning Quality, 10/10 vs 7/10 on Logic, and 10/10 vs 0/10 on Overall Integration of Graph (Table 1).",NOT_LOCATED,"Searched the complete 13-file repository listing for any evaluation asset (no results/, no eval/, no .csv/.json/.md scoring file); grepped Graph-PRefLexOR_train_Phase-I-and-II.ipynb, README.md and PRefLexOR/inference.py for 'GPT-4o', 'gpt-4o', 'evaluat', 'score', 'judge', 'rating' — the only OpenAI references are the optional generation backend (generate_OpenAI / llama_index.llms.openai). No LLM-j",R2,The judging scores are reported in the paper but no evaluation script or score record is present in the repository.
2503.22708,A7_ideation,c1,ARTIFACT_RELEASE,We release our system (CodeScientist) as open-source to facilitate future research in automated scientific discovery.,SUPPORTED,"README.md documents the full system with installation instructions; source is present in src/ (ExperimentMaker.py, BatchPregeneratedIdeator.py, MetaAnalysis.py, CodeScientistWebServer.py, IdeaStore.py, PaperStore.py, CodeBlockStore.py) plus llm-proxy/ and requirements.txt.",R2,README (read in full excerpt) matches the paper's five-stage workflow; source modules for every stage are present.
2503.22708,A7_ideation,c2,NUMERIC_RESULT,"6 of the discoveries were judged as being both at least minimally sound and incrementally novel after external review, code review, and replication attempts.",SUPPORTED,"example_papers/report1.simulationconfidenceanalysis.pdf through report6.knowledgegraphdiscovery.pdf, each paired with generated code (example_papers/code1...code6*.py); README section 2 presents exactly these six as the accepted experiments from Table 4.",R2,The six accepted discovery reports and their experiment code are released and match Table 4 rows 1-6 topic-for-topic.
2503.22708,A7_ideation,c3,NUMERIC_RESULT,"The system returned 19 discoveries (flagged from 250 experiments over 50 ideas) for human inspection, per Table 4.",DIVERGENT,"Repository contains 20 discovery reports: example_papers/report1-6 (accepted) plus example_papers/rejected_papers/report7...report20 (14 rejected, including report20.knowledgesharing.pdf not among the paper's 19); the README states 'The CodeScientist paper highlights a set of 20 candidate discoveries (in Table 4)'.",R2,"Paper's Table 4 lists 19 discoveries but the artifact ships 20 reports and its README says 20 - a one-item count/scope mismatch, likely a versioning difference."
2503.22708,A7_ideation,c4,DATASET,We assembled a corpus of 57 recent papers broadly in the area of agent architectures and virtual environments.,DIVERGENT,"paperstore/paper_index.json contains 69 indexed papers (fetched R2; entries include 2406.06769 DiscoveryWorld, 1806.11532 TextWorld) versus the paper's stated 57.",R2,"The released paper index holds 69 entries, not 57; the index plausibly includes papers added after the reported run."
2503.22708,A7_ideation,c5,METHOD_COMPONENT,"Ideation is conditioned on a vetted library of codeblocks demonstrating common tasks (calling an LLM, ReAct agent, plotting, bootstrap statistics, knowledge graphs, TextWorldExpress and other benchmark environments).",SUPPORTED,"codeblocks/ directory contains agent_react_example.py, llm_submit_proxy.py, plotting_matplotlib_line_plot.py, stats_nonparametric_bootstrap_resampling.py, knowledgebase_conceptnet.py, knowledgebase_wordnet.py, env_textworldexpress_random_agent.py, env_scienceworld_random_agent.py, env_discoveryworld_random_agent.py, plus codeblock_summaries.json; ideator implemented in src/BatchPregeneratedIdeator",R1,Every codeblock category named in Section 4 has a corresponding file; the repo holds somewhat more than the '10 example code snippets' counted in the paper.
2503.22708,A7_ideation,c6,NUMERIC_RESULT,"For each of the 50 ideas the experiment builder was called 5 times, for a total of 250 experiment runs, followed by meta-analysis across runs.",SUPPORTED,metaanalysis/report.my-benchmark-run-full50-withexpertnotes-5variations-...meta-analysis.tsv (fetched) contains exactly 50 idea rows with support/refute/inconclusive counts and experiment_ids per idea; batch name encodes 'full50...5variations'; raw runs in data/all-experiments.json and a parallel no-expert-notes benchmark run is also released.,R2,"50 ideas confirmed; per-idea summary counts vary from 0-5 because failed builder runs produce no report, consistent with the paper's 41% success rate."
2503.22708,A7_ideation,c7,EXTERNAL_VALIDATION,3 external reviewers (practicing NLP research scientists) rated the discoveries on soundness and novelty using a rubric.,SUPPORTED,"reviews/codescientist_external_review_ratings.tsv (fetched) contains 3 reviewer ratings per discovery across 20 discoveries (60 entries), with rubric levels matching the paper (Clearly Sound / Likely Sound / Minor Concerns / Unsound; Incrementally Novel variants / Not Novel).",R2,The raw external-review spreadsheet is released and its rubric matches Appendix B as described; it covers 20 items versus the paper's 19 (see c3).
2503.23170,A7_ideation,c1,ARTIFACT_RELEASE,"Code is available at https://github.com/amirgroup-codes/AstroAgents, and 'the outputs from each agent for 10 iterations are available in our GitHub repository'.",SUPPORTED,"AstroAgents.py (632-line runnable pipeline), README.md (usage/CLI args), requirements.txt; per-agent per-iteration logs present for iterations 0-9 in results_claude_sonnet/ and results_gemini_flash2/ (analysis_iteration_N.txt, planning_instructions_iteration_N.txt, hypothesis_{1,2,3}_iteration_N.txt, accumulated_hypothesis_iteration_N.txt, search_analysis_iteration_N.txt, critic_feedback_iteration",R2,Both the system code and the full 10-iteration agent output logs for both models are in the repository.
2503.23170,A7_ideation,c2,METHOD_COMPONENT,"AstroAgents is structured around eight collaborative agents: a data analyst, a planner, three domain scientists, an accumulator, a literature reviewer, and a critic, with critic feedback fed back to the data analyst for iterative refinement.",SUPPORTED,"AstroAgents.py: data-analyst prompt (~line 124), planner_prompt (line 241) emitting Agent1/2/3_instructions, astrobio_scientist_chain_1/2/3 (lines 341-361), accumulator_scientist_chain (line 363), literature-review prompt (line 152) + process_search_results, critic_chain (line 377); agentic_system() loop (line 487) passes critic_feedback into the next iteration's data analysis (line 508).",R2,All eight roles and the critic-to-analyst feedback loop are implemented as separate chains in the released script.
2503.23170,A7_ideation,c3,METHOD_COMPONENT,"The system uses Semantic Scholar to locate relevant research papers for each hypothesis, retrieving and analyzing up to five pertinent paper snippets per query.",SUPPORTED,"AstroAgents.py lines 93-118: semantic_scholar_snippet_search(query, limit: int = 5) calling https://api.semanticscholar.org/graph/v1/snippet/search; process_search_results(query, limit: int = 5) at line 387; --semantic_scholar_api_key argument at line 41.",R2,"The default snippet limit in the code is exactly 5, matching the paper."
