arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2501.04306,A2_auditability,c5,DATASET,"The survey catalogues discovery benchmarks - SciMON (67,408), Tomato (50, social science), Qi et al. (2,900, biomedical), Kumar et al. (100, five disciplines), Tomato-Chem (51, chemistry), plus DiscoveryBench (264 real + 903 synthetic tasks) and DiscoveryWorld (120 tasks) - and the repository is said to organize the benchmarks as well as the methods.",DIVERGENT,"README.md: the ""LLMs for Scientific Hypothesis Discovery"" section has no Benchmarks subsection, and the strings Tomato, Tomato-Chem, DiscoveryBench and HypoRefine do not appear anywhere in the README; of the discovery benchmarks only DiscoveryWorld is listed, and it appears under the experiment-planning ""Benchmarks"" subsection. Paper: Table 2 plus Sec. 2.4.2 list five LBD benchmarks and two data-d",R2,Benchmark coverage in the repository index is narrower than the benchmark coverage of the survey text for the discovery stage.
2501.04306,A2_auditability,c6,SELF_APPLICATION,"The survey presents itself as an openly available, organized resource - ""a repository for organizing papres, codes and other resources related to large language models for the scientific research process"" - so a reader should be able to trace the methods and benchmarks the survey discusses to entries in that repository.",DIVERGENT,"README.md does ship the property in large part: a public, licensed (LICENSE file present), BibTeX-citable index of roughly 140-150 entries with arXiv/DOI links, code/star badges on about 18 entries, an explicit invitation for pull requests, and section structure matching the survey. It differs in scope: the discovery section lists 16 methods (SciMON, MOOSE, MCR, Qi, FunSearch, ChemReasoner, SGA, A",R2,"The repository supplies the openly available organized index it advertises, but its entry set is a subset of the methods the survey itself analyses, so not every surveyed method traces to a repository entry."
2502.05151,A2_auditability,c1,ARTIFACT_RELEASE,"""At https://github.com/NL2G/TransformingScienceLLMs we maintain a periodically updated list of further resources relating to this survey."" (Sec. 1)",SUPPORTED,"README.md at github.com/NL2G/TransformingScienceLLMs is a curated resource list; its dated Updates section runs from 2024-01 to 2026-04, later than the arXiv v1 (Feb 2025), and it carries Maintained/Contributions-welcome badges.",R2,The named repository exists and holds the promised resource list.
2502.05151,A2_auditability,c2,MECHANISM_IMPLEMENTED,"The survey's stated transparency device is a living, publicly maintained index that lets readers trace each surveyed tool, dataset, and paper back to its source beyond the manuscript's snapshot.",SUPPORTED,"README.md: the six top-level sections (Literature Search; Ideation/Hypothesis/Experimentation; Text-based Generation; Multimodal Generation; Peer Review; End-to-End) mirror the paper's Sec. 3 structure, and every entry is a hyperlink to the paper, tool homepage, or dataset record.",R2,Each surveyed item in the repo is link-resolvable to its primary source.
2502.05151,A2_auditability,c3,MECHANISM_IMPLEMENTED,"Beyond the resource index, the paper proposes no executable auditability, provenance, or logging mechanism - it is an explicitly narrative survey (Sec. 2) whose contribution is synthesis, plus a discussion of integrity risks in Sec. 4.",UNVERIFIABLE,"Repository file listing contains 6 files (README.md and Images/automatic_experimentation.png, content_generation.png, figure_generation.png, overview_figure.png, peer_review.png); there is no code, config, or log directory, and none is claimed by the paper.",R1,"A narrative survey has no mechanism to implement, so no artifact could evidence this claim."
2502.05151,A2_auditability,c4,METHOD_COMPONENT,"Table 1 gives an overview of literature search, summarization, and comparison tools and their key features, covering 14 AI-enhanced search platforms, 7 graph-based systems, 11 paper-chat tools, and 7 recommenders, with Cost and Data Source columns.",DIVERGENT,"README.md reproduces these matrices but with fewer rows and different columns: AI-Enhanced Search has 11 rows (Bohrium, Paperpal, Scholar Labs absent), Graph-Based has 6 (Litmaps absent), Paper Chat has 10 (AnswerThis absent); the paper's Cost and Data Source columns are replaced by a single 'Free' column, so the coverage figures (e.g. Elicit '125 million', Undermind 'over 200 million') are not in",R2,The repo tables are a reduced variant of the paper's Table 1 rather than a one-to-one copy.
2502.05151,A2_auditability,c5,DATASET,"Table 2 summarizes nine datasets for idea/hypothesis generation and experimentation - SciMON, IDEA Challenge, SPACE-IDEAS+, TOMATO-Chem, LLM4BioHypoGen, CSKG-600, ScienceAgentBench, SWE-bench, MLGym-Bench - with source, size, domain, and time span.",DIVERGENT,"README.md sections 'Idea Generation', 'Hypothesis Generation', and 'Automated Experimentation' link the IDEA Challenge 2022 dataset, the SPACE-IDEAS paper, MOOSE-Chem, the biomedical hypothesis-generator paper, ScienceAgentBench, and SWE-bench, but the dataset names SciMON, CSKG-600, and MLGym-Bench do not appear, and no size, domain, or time-span column from Table 2 is reproduced anywhere in the ",R2,"The repo is a link index of papers, not a restatement of the Table 2 dataset metadata."
2502.05151,A2_auditability,c6,SELF_APPLICATION,"The survey states that a narrative approach ""requires transparency about scope and limitations"" and devotes Sec. 2 to its selection principles (seed papers, citation expansion, keyword searches, venue and impact criteria); the accompanying living resource list would exhibit the same documented scope and selection criteria.",NOT_LOCATED,"Searched the full raw README.md (raw.githubusercontent.com/NL2G/TransformingScienceLLMs/main/README.md) for a methodology, scope, inclusion-criteria, limitations, contribution-guideline, or update-cadence section and for the terms criteria/scope/methodology/contributing/how to add; the repository's 6-file listing contains no CONTRIBUTING.md or docs/ directory. The README describes itself as 'a col",R2,"We could not find the paper's Sec. 2 selection criteria restated for the repository's own list; the criteria are documented in the manuscript itself, and the repo is presented as a supplementary pointer list."
2502.14297,A2_auditability,c1,ARTIFACT_RELEASE,"""We have made our experimental codebase that replicates our experimentation in this paper available on GitHub: https://code.isg.beel.org/ISG-Siegen/the-ai-scientist-reproduced. The repository includes a Singularity container definition file to facilitate full reproducibility and modifications in our experiments.""",SUPPORTED,"github.com/ISG-Siegen/the-ai-scientist-reproduced (public mirror of the code.isg.beel.org URL): aiScientist.def (Singularity definition, README: ""based on the official (experimental) docker image""), buildContainer.sh, runShell.sh, launch_scientist.slurm, launch_reviewer.slurm, .env.example, tools/, and data/AI-Scientist as a submodule pointing at github.com/ISG-Siegen/AI-Scientist (.gitmodules).",R2,The reproduction repository exists and ships the Singularity container definition the paper describes.
2502.14297,A2_auditability,c2,MECHANISM_IMPLEMENTED,"""To determine novelty, the AI Scientist queries the Semantic Scholar API, retrieving up to 10 search results per query... and can iterate up to 10 times before deciding. If no clear matches are found, it assigns novel=True.""",SUPPORTED,"SakanaAI/AI-Scientist, ai_scientist/generate_ideas.py: search_for_papers(query, result_limit=10, engine=engine); check_idea_novelty(..., max_num_iterations=10) with for j in range(max_num_iterations); idea[""novel""] = novel set from ""decision made: novel""; results written to ideas.json.",R2,The novelty-check mechanism described by the paper is present in the evaluated system's source with the stated limits.
2502.14297,A2_auditability,c3,MECHANISM_IMPLEMENTED,"""The AI Scientist executes research ideas by modifying the user-provided experimental pipeline using Aider, an LLM-driven coding assistant that iterates on experiment.py up to five times,"" with each iteration's code and notes retained.",SUPPORTED,"SakanaAI/AI-Scientist, ai_scientist/perform_experiments.py: MAX_RUNS = 5, MAX_ITERS = 4, coder.run(next_prompt), shutil.copy(experiment.py -> run_{run_num}.py), and prompts instructing the coder to update notes.txt; retained per-iteration artifacts visible in example_papers/adaptive_dual_scale_denoising/run_1.py ... run_5.py, notes.txt, and 20240802_090035_adaptive_dual_scale_denoising_aider.txt.",R2,Five-iteration Aider loop and its per-iteration code/log artifacts are both in the released code and in the shipped example runs.
2502.14297,A2_auditability,c4,MECHANISM_IMPLEMENTED,"""It outputs a structured review (review.txt) containing a summary, identified strengths and weaknesses, improvement questions, numerical ratings for originality, clarity, significance, soundness, presentation, and contribution, plus a binary accept/reject recommendation.""",SUPPORTED,"SakanaAI/AI-Scientist, ai_scientist/perform_review.py: template_instructions require JSON fields ""Summary"", ""Strengths"", ""Weaknesses"", ""Questions"", ""Limitations"", ""Originality"", ""Quality"", ""Clarity"", ""Significance"", ""Soundness"", ""Presentation"", ""Contribution"", ""Overall"", ""Confidence"", ""Decision"" with ""only use Accept or Reject""; emitted files present, e.g. example_papers/adaptive_dual_scale_denois",R2,The reviewer agent's structured output format matches the paper's description field for field.
2502.14297,A2_auditability,c5,NUMERIC_RESULT,"""In our experiments, the AI Scientist classified all 10 generated ideas and both seed ideas as novel,"" including micro-batching for SGD, hybrid matrix factorization, adaptive learning rates and e-fold cross-validation.",SUPPORTED,"ISG-Siegen/AI-Scientist (the paper's fork, submodule of the reproduction repo), templates/sgd/ideas.json: 12 entries (e_fold_cv, adaptive_lr_sgd, factor_pruning_sgd, dynamic_factor_adjustment, green_metrics, quantized_sgd, time_aware_early_stopping, interaction_priority_sgd, micro_batching, sparse_aware_sgd, cluster_aware_sgd, hybrid_matrix_factorization), every one carrying ""novel"": true.",R2,The committed ideas.json reproduces the 12 ideas and the all-novel classification reported in Section 2.3.
2502.14297,A2_auditability,c6,METHOD_COMPONENT,"The experimental setup used a FunkSVD/SGD recommender task prompt (""your goal is to find novel ways to optimize energy-efficiency"") and two user-supplied seed ideas, including e_fold_cv with Interestingness 8, Feasibility 7, Novelty 7 (Listings 1 and 2); ""the originals are available in our GitHub repository.""",SUPPORTED,"ISG-Siegen/AI-Scientist, templates/sgd/prompt.json (task_description covering ""functional svd matrix factorization using stochastic gradient descend"", ""recommender system algorithm"", ""optimize energy efficiency"") and templates/sgd/seed_ideas.json (e_fold_cv with Interestingness 8, Feasibility 7, Novelty 7; adaptive_lr_sgd), plus templates/sgd/experiment.py, plot.py, run_0/ and templates/knn/.",R2,The original prompt and seed-idea files behind the paper's shortened listings are committed in the fork's sgd template.
2502.14297,A2_auditability,c7,NUMERIC_RESULT,"""Our template had 6,260 characters of code (255 lines), with Aider adding, on average, 529 characters (+8%) in the first iteration, followed by 118, 83, 66, and 21 characters in subsequent iterations (see Table 1)""; five of twelve ideas failed to run.",NOT_LOCATED,"Searched ISG-Siegen/the-ai-scientist-reproduced (root, tools/, data/) and ISG-Siegen/AI-Scientist (root listing, templates/, templates/sgd/, templates/sgd/run_0/, ai_reviewer/, review_ai_scientist/, branches/all -> only 'main') for per-idea run folders, run_1.py..run_5.py, notes.txt, aider logs or an exported Table 1 spreadsheet; none found. The analysis script tools/code_metrics.py that computes ",R2,"The script that produces Table 1 is released, but the per-iteration run outputs it reads are not in either repository, so the numbers could not be checked against artifacts."
2502.14297,A2_auditability,c8,SELF_APPLICATION,"Section 3.5: ""AI-generated studies should include execution logs detailing raw input prompts, intermediate code modifications, and abandoned experimental runs... Every change to code and experimental setups should be stored in structured repositories, such as Git... AI-generated research should be accompanied by containerized environments,"" using Docker or Singularity.",DIVERGENT,"Met in part: ISG-Siegen/the-ai-scientist-reproduced ships aiScientist.def + buildContainer.sh (Singularity), launch_scientist.slurm/launch_reviewer.slurm, and a git-versioned fork (ISG-Siegen/AI-Scientist) carrying the raw prompts (templates/sgd/prompt.json, seed_ideas.json) and the idea-level decision log (templates/sgd/ideas.json). Not met for the execution-log component: ISG-Siegen/AI-Scientist",R2,"The repository delivers the containerization, versioning and raw-prompt parts of its own recommendation, while the execution logs and abandoned runs it advocates releasing are kept outside the repository (OneDrive per the .gitignore comment)."
2504.12345,A2_auditability,c1,MECHANISM_IMPLEMENTED,"UrbanCIA is a modular agent-based framework composed of four phases (Hypothesis Generation Agents, Urban Data Agents, CI Experiment Agents, Evaluation Agents) with a seven-agent multi-agent instantiation (Urban Scientist, Reader, Data Engineer, Validator, Data Scientist, Experimenter, Writer).",UNVERIFIABLE,"Repository root listing (README.md, pipeline.py, src/llm.py, src/filter.py, src/data_processing.py, src/sankey.py); README.md scopes the repo to 'the implementation of the LLM-enabled literature review system'; fetched pipeline.py, src/filter.py, src/data_processing.py and found only the four literature-review steps (filtering, feature extraction, refinement, Sankey data).",R2,"The paper is explicitly a Perspective proposing a conceptual framework, and the released artifact covers only the Section 2 review pipeline, so there is no agent framework here to check."
2504.12345,A2_auditability,c2,MECHANISM_IMPLEMENTED,"For each paper we extracted metadata along five dimensions: Urban Topic, Geographic Focus, Specific Data Used, Causal Methodology, and Reproducibility (i.e., availability of code and data).",SUPPORTED,"src/data_processing.py defines LLM extraction fields Main_Topic, Country/Continent, Data_Used, Method_Category/Method_Subtype, and Open_Source binary flags for public data and code availability.",R2,The reproducibility-auditing dimension the paper reports is present as an explicit extraction field in the released extraction code.
2504.12345,A2_auditability,c3,METHOD_COMPONENT,"We used a pipeline combining state-of-the-art LLMs, i.e., GPT-4o-mini, GPT-4o, and GPT-4.5, and classical machine learning techniques.",SUPPORTED,"src/filter.py uses 'gpt-4o-mini' for title screening and 'gpt-4o' for full-paper screening; src/data_processing.py uses GPT-4o for extraction, 'gpt-4.5-preview' for feature refinement, and all-MiniLM-L6-v2 sentence embeddings with hierarchical clustering.",R2,All three named model tiers plus the classical embedding/clustering step appear in the released source.
2504.12345,A2_auditability,c4,METHOD_COMPONENT,The LLM/ML pipeline was 'followed by expert human validation' to identify the 219 articles employing formal causal inference methodologies.,NOT_LOCATED,"Fetched and read pipeline.py (4-step orchestration), src/filter.py (two-stage automated screening), src/data_processing.py (extraction + refinement); no human-review stage, annotation-adjudication script, reviewer-agreement computation, or human-corrected label file was found. Repository root and src/ listings contain no annotation or validation artifact.",R2,The human validation step may have been performed outside the released code; we could not find it in the repository.
2504.12345,A2_auditability,c5,NUMERIC_RESULT,"Systematic review of 2,428 peer-reviewed Cities articles (2012-2021), of which 219 were identified as using formal causal inference; 38.4% Fixed Effects, 23.7% DiD, 17.4% IV, 11.9% PSM; 64% structured-data-only.",NOT_LOCATED,"Repository file listing contains no data or results files (only README.md, pipeline.py, src/*.py); https://github.com/quao627/Urban-CI-LitReview/tree/main/data returns 404, so the data/ paths referenced in pipeline.py (data/causal_research_list.json, data/features.json, data/refined_features.json, data/sankey_data.csv) are not committed. README points to an external Google Drive archive for input ",R2,"The code that would produce these counts is released, but no committed output or corpus file in the repository evidences the specific numbers."
2504.12345,A2_auditability,c6,ARTIFACT_RELEASE,"The repository contains the implementation of the LLM-enabled literature review system used for the paper, comprising paper filtering, feature extraction, feature refinement, and Sankey diagram data generation.",SUPPORTED,"pipeline.py runs exactly those four steps and imports src/filter.py, src/data_processing.py, src/sankey.py, and src/llm.py, matching the component list in README.md.",R2,The released code corresponds to the review pipeline described in Section 2 and in the README.
2504.12345,A2_auditability,c7,SELF_APPLICATION,"The paper faults the reviewed literature because 'none provided open access to their codebase' and argues systems should embed reproducibility and accountability (logs, versioned outputs, shareable code); its own artifact should therefore be reproducible from what it ships.",DIVERGENT,"The repository does ship open code (pipeline.py, src/llm.py, src/filter.py, src/data_processing.py, src/sankey.py), which meets the open-codebase bar the paper sets. However, README.md's own reproduction steps reference two files that are not in the repository: 'pip install -r requirements.txt' (https://raw.githubusercontent.com/quao627/Urban-CI-LitReview/main/requirements.txt -> 404) and 'bash do",R2,"Open code is released as the paper advocates, but the environment and data-fetch files its own README instructs a user to run are not present in the repository."
2504.12345,A2_auditability,c8,MECHANISM_IMPLEMENTED,Reproducibility and accountability should be embedded in system design through generating logs and versioned outputs.,DIVERGENT,"src/filter.py prints per-file progress ('Start filtering: {file_path}') and error messages and copies filtered papers to data/causal_research_list_v2; src/data_processing.py saves intermediate extraction results and maintains mapping chains across refinement batches. These are console prints and intermediate JSON checkpoints rather than a structured, persisted audit log with versioned run outputs.",R2,"Lightweight progress logging and intermediate checkpoints exist, but not the structured logging/versioning the paper recommends for AI-augmented research systems."
2505.03049,A2_auditability,c0,ARTIFACT_RELEASE,"Table 1 lists the 34 hackathon submissions together with links to their respective source code repositories, so that every project described in the paper has a released, inspectable codebase.",UNVERIFIABLE,"The repository supplied for this check is github.com/gradio-app/gradio (README.md at line 614 of the input JSON is the Gradio framework README, citing arXiv:1906.02569 'Gradio: Hassle-Free Sharing and Testing of ML Models in the Wild'; the 3070-file listing is the Gradio Python/Svelte monorepo: gradio/, client/js/, client/python/, demo/). None of the paper's own project artifacts are in it: a case",R2,"The attached repository is the third-party Gradio framework, not any of the 34 per-project repositories the paper links, so the release claim cannot be checked against this artifact."
2505.03049,A2_auditability,c1,MECHANISM_IMPLEMENTED,"The low-band-gap MOF design agent implements a ReAct loop with three tools - a RAG retriever over 7 MOF papers (text-ada-002 embeddings, k=9), an ensemble of five fine-tuned MOFormer surrogate band-gap predictors returning mean and standard deviation, and an RDKit-based Chemical Feasibility Evaluator - plus a self-correction feedback loop that reverts to the last valid lower-band-gap candidate.",UNVERIFIABLE,"Searched the supplied 3070-entry file listing (github.com/gradio-app/gradio) for mofformer|rdkit|react agent|band gap and for any chemistry/materials module; no matches outside paper_text. The repository root (README.md, gradio/, client/js/, client/python/, demo/, js/) is the Gradio UI framework.",R1,"The mechanism lives in the MOF team's own repository, which is not the artifact attached to this record, so no implementation check was possible here."
2505.03049,A2_auditability,c2,MECHANISM_IMPLEMENTED,"yeLLowhaMmer is a multimodal tool-calling agent that iteratively writes and executes Python code against datalab instances via the datalab-api package, re-writing the program when it errors, driven by a ~12,000-character (ca. 3,200 token) condensed-documentation system prompt.",UNVERIFIABLE,Searched the supplied file listing and README for datalab|yellowhammer|whinchat|agents.txt; the only occurrences in the input JSON are inside paper_text (line 5). The attached repository github.com/gradio-app/gradio contains no datalab-api client or agent-prompt file.,R1,"yeLLowhaMmer has its own linked repository per Table 1; the artifact attached to this record is a different project, so the agent loop could not be inspected."
2505.03049,A2_auditability,c3,DATASET,The fine-tuning data - Robocrystallographer and LobsterPy textual descriptions of 1264 crystal structures from the MatBench phonon-DOS-peak benchmark - is available on Zenodo and was generated as part of an earlier dataset publication.,UNVERIFIABLE,"The paper points to an external Zenodo deposit, not to a GitHub repository; the artifact supplied here (github.com/gradio-app/gradio) returned zero matches for zenodo|lobster|matbench|phonon across its 3070-file listing and README.",R1,The dataset is hosted on Zenodo and is a kind of claim this attached repository could not evidence either way.
2505.03049,A2_auditability,c4,NUMERIC_RESULT,"Fine-tuned Llama 3 models achieved MAE 44 cm^-1 using Robocrystallographer descriptions and 38 cm^-1 when LobsterPy bonding descriptions were added, with a 0.64/0.2/0.16 train/test/validation split over 10 epochs.",NOT_LOCATED,"Searched the input JSON's repository block (file listing of 3070 paths plus README) case-insensitively for lobster, matbench, phonon, robocrys, llama, and unsloth: no matches outside paper_text. No training script, log, or results table for this experiment appears anywhere in github.com/gradio-app/gradio.",R1,"We could not find the training run behind these MAEs in the attached repository, which is the Gradio framework rather than the phonon-DOS team's codebase."
2505.03049,A2_auditability,c5,NUMERIC_RESULT,"MaSTeA evaluated LLaMA-3-8b, Haiku, Sonnet, OPUS and GPT-4 on 650 MaScQA questions across 14 topics (Table 2), with OPUS highest in most categories (e.g. 92.86 on material characterization, 100 on material testing).",NOT_LOCATED,"Searched the supplied file listing and README for mastea|mascqa|streamlit app for materials QA and for any per-topic accuracy table; matches appear only in paper_text (line 5). The listing under demo/ in github.com/gradio-app/gradio contains Gradio example apps only (e.g. demo/mini_leaderboard/assets/leaderboard_data.json), none tied to MaScQA.",R2,The MaSTeA evaluation outputs were not found in the attached repository; the paper links MaSTeA to a separate GitHub repository we were not given.
2505.03049,A2_auditability,c6,SELF_APPLICATION,"The paper advocates for reproducibility and open inspection of LLM-driven scientific work and states that it provides code repository links for all submissions, so the paper's own released artifact should be an inspectable codebase corresponding to the work described.",UNVERIFIABLE,"The artifact attached to this record is github.com/gradio-app/gradio: its README.md (input JSON line 614) documents the Gradio Python web-app library and cites a different paper (arXiv:1906.02569), and its 3070-file listing (gradio/, client/python/gradio_client/, js/, demo/) contains no material from any of the 34 hackathon projects.",R2,"Because the repository captured for this paper belongs to an unrelated open-source project, the paper's own repository could not be judged against its own reproducibility standard - this is a linkage problem in the record, not a finding about the paper."
2505.04651,A2_auditability,c1,MECHANISM_IMPLEMENTED,"Section 1.2 proposes that ethical safeguards be embedded throughout the hypothesis generation and validation pipeline, including 'auditing tools to verify provenance, model documentation standards, and transparent disclosures of AI contributions', plus 'mechanisms for provenance tracking, version control, and responsible usage documentation'.",UNVERIFIABLE,"The paper is a survey/position work that recommends these governance mechanisms as future directions rather than implementing them, and the repository under evaluation (github.com/meta-llama/llama3) is the Llama 3 inference repo the survey cites as AI@Meta [2024], not an artifact the survey's authors released. All 20 listed files reviewed (R1); llama/generation.py fetched and inspected (R2) and co",R2,"A survey proposing a governance norm has nothing to implement, and the linked repository is a cited third-party dependency rather than the paper's own artifact."
2505.04651,A2_auditability,c2,MECHANISM_IMPLEMENTED,"The survey formalizes computable hypothesis-audit metrics: novelty N(H) = 1 - mean cosine similarity to existing hypotheses (Eq. 1), feasibility F(H) = w_emp*f_empirical + w_theo*f_theoretical (Eq. 2), quality Q(H) = w_N*N(H) + w_F*F(H) + w_R*R(H) (Eq. 5), and a bad-hypothesis rule with thresholds tau_N, tau_F (Eq. 6).",NOT_LOCATED,"Searched the complete 20-file listing of github.com/meta-llama/llama3 for any scoring, novelty, feasibility, quality, or hypothesis module: the only Python files are llama/__init__.py, llama/generation.py, llama/model.py, llama/tokenizer.py, llama/test_tokenizer.py, example_chat_completion.py, example_text_completion.py, setup.py. Fetched and read llama/generation.py in full via raw.githubusercont",R2,The equations appear only as survey formalism in the paper text; no implementation was found in the repository searched.
2505.04651,A2_auditability,c3,ARTIFACT_RELEASE,Implicit claim under evaluation: that github.com/meta-llama/llama3 is the artifact accompanying this survey.,UNVERIFIABLE,"README.md of the repository self-identifies as '# (Deprecated) Meta Llama 3 ... This repository is a minimal example of loading Llama 3 models and running inference', with Meta issue trackers, LICENSE, and USE_POLICY.md. The survey's authors are at Virginia Tech and UC Davis and the paper text contains no statement of a released code repository; llama3 appears only as the citation AI@Meta [2024]. ",R2,"The repository is a cited third-party model release, so it cannot serve as this survey's own artifact - a mapping issue, not a deficiency of the paper."
2505.04651,A2_auditability,c4,METHOD_COMPONENT,"The survey builds its argument on open LLMs (AI@Meta [2024], Touvron et al. [2023]) being available as open-source models with APIs and pre-trained weights that researchers can integrate into hypothesis-generation workflows.",SUPPORTED,"llama/generation.py implements a Llama class with build(), generate(), text_completion() and chat_completion(); llama/model.py, llama/tokenizer.py, setup.py, requirements.txt, download.sh and README.md provide installable inference code and weight-download instructions.",R2,The cited open-model substrate the survey relies on is genuinely present and installable in this repository.
