arxiv_id,area,claim_id,claim_type,claim_text,verdict,evidence,level_reached,note
2405.20477,A8_scholarly_record,c4,METHOD_COMPONENT,"The investigator's QA pipeline splits documents into segments of equal length, creates embeddings, retrieves the top 5 most similar text chunks, and web access to peer review websites such as OpenReview, PeerJ and F1000Research is blocked.",SUPPORTED,"agents/search_agent.py: CharacterTextSplitter(separator=""\n"", chunk_size=2000, chunk_overlap=200), OpenAIEmbeddings(model=config.embedding_model), Chroma.from_documents(chunks, embeddings), vectorstore.as_retriever(search_kwargs={""k"": 5}); a blacklist excludes ""openreview"", ""peerj"", ""f1000research"" (also jstor.org and several social/general sites); Google Custom Search API v1 and PyPDFLoader for P",R2,"Top-5 retrieval, chunking, PDF loading and the peer-review-site block are all present as described."
2405.20477,A8_scholarly_record,c5,DATASET,"We compile a dataset of 300 peer reviews citing weaknesses in scientific papers; the resulting dataset comprises 2,581 paragraphs paired with human-written reviews, with 51.3% of the test set sourced from ARIES and 20.3% from ASAP-Review.",NOT_LOCATED,"Searched the complete recursive tree of ericchamoun/FocusedFeedbackGeneration@main (GitHub trees API, 23 paths): only LICENSE, README.md, config.py, requirements.txt, run.py and .py files under agents/, plan_reranking_inference/, room/, utils/. No data/, json, jsonl, csv or dataset-loading path was found; plan_reranking_inference/dataset.py is a torch Dataset wrapper, not the corpus. README was ch",R2,The compiled paragraph-review corpus may be distributed elsewhere or restricted by the licences of its source datasets; I did not find it in this repository.
2405.20477,A8_scholarly_record,c6,NUMERIC_RESULT,"SWIF2T reaches aspect label accuracy 34.00 and METEOR 20.04 / BLEU@4 30.06 / ROUGE-L 20.44 on the 300-example test set, the re-ranker ranks the optimal plan highest in 72% of test examples, and runs average 7 minutes 11 seconds across the 300 examples.",NOT_LOCATED,"Searched the same complete tree for evaluation or metric code and result artifacts: no METEOR/BLEU/ROUGE computation, no ablation runner for SWIF2T-RR/CoVe/GPT-4, no logs or results files. plan_reranking_inference/prediction.py was inspected and only returns logits/softmax scores with no accuracy computation against gold labels; utils/ contains only __init__.py, html2lines.py and logger.py.",R2,The repository ships the system that would produce these numbers but no evaluation harness or stored outputs from which they could be re-derived.
2405.20477,A8_scholarly_record,c7,EXTERNAL_VALIDATION,"Eleven researchers performed 1,980 blind pairwise comparisons over 100 examples, yielding dominance totals of 170.50 for SWIF2T versus 126.25 (CoVe), 115.50 (human) and 97.25 (GPT-4) on specificity, and Cohen's kappa of 0.3927 including ties (0.7793 excluding ties).",UNVERIFIABLE,"This is a human annotation study; no annotation interface, per-annotator labels, or agreement computation exist in ericchamoun/FocusedFeedbackGeneration@main (full tree listed, 23 paths, all code). A code repository is not the kind of artifact that could evidence expert pairwise judgements.",R1,Expected and not a criticism: human evaluation results are outside what this artifact could show.
2407.12857,A8_scholarly_record,c1,ARTIFACT_RELEASE,The SEA automated paper reviewing framework is released by the authors (project page https://ecnu-sea.github.io/ printed on the paper's title page).,SUPPORTED,"github.com/ecnu-sea/sea - README.md, requirements.txt, inference/inference.py, paper_review/run_review_transformers.py, paper_review/run_review_llama_factory.py, pdf_parser/pdf_parse.py, evaluate_sea_a.py, web_ui/webui.py, web_ui/download_model.py, web_ui/run_webui.sh (21 tree entries total, listed via `gh api repos/ecnu-sea/sea/git/trees/main?recursive=1`). Models at huggingface.co/ECNU-SEA. NOTE",R2,"A runnable SEA artifact exists (inference, PDF parsing, web UI, SEA-A evaluation), but it is a different repository from the one filed with this record."
2407.12857,A8_scholarly_record,c2,METHOD_COMPONENT,"SEA comprises three modules represented by models SEA-S (standardization), SEA-E (evaluation) and SEA-A (analysis/regression).",SUPPORTED,"All three model weights are published: huggingface.co/ECNU-SEA/SEA-S (7B), /SEA-E (7B), /SEA-A. Repo side: ecnu-sea/sea/evaluate_sea_a.py (SEA-A), web_ui/download_model.py and paper_review/run_review_transformers.py (SEA-E generation), README.md.",R2,Each of the three named models is downloadable and referenced by code in the repository.
2407.12857,A8_scholarly_record,c3,METHOD_COMPONENT,"SEA-A is a lightweight regression model that embeds paper and review, computes query/key vectors q=W^q h and k=W^k h, and predicts a mismatch score y = w(q_p k_r^T + q_r k_p^T) + b.",SUPPORTED,"ecnu-sea/sea/evaluate_sea_a.py - contains the projections `qp = self.wq(hp)`, `kp = self.wk(hp)` and the symmetric bilinear score `out = torch.sum(torch.mul(qp, kr), dim=1) + torch.sum(torch.mul(qr, kp), dim=1)` followed by a learned linear layer `out = self.k(out.unsqueeze(1)).squeeze(1)`.",R2,"The released SEA-A code matches Equations 2 and 3 of the paper, including the two-directional query-key product."
2407.12857,A8_scholarly_record,c4,METHOD_COMPONENT,A self-correction strategy (SEA-EA): when the predicted mismatch score exceeds threshold theta the review is regenerated with the score added to the prompt; after 10 successive trials above theta the process terminates and the review with the smallest score is output.,NOT_LOCATED,"Searched the complete file tree of ecnu-sea/sea (21 paths, via `gh api repos/ecnu-sea/sea/git/trees/main?recursive=1`) and read inference/inference.py, paper_review/run_review_transformers.py and evaluate_sea_a.py for a threshold/regeneration loop. inference/inference.py's `infer_one()` calls `chat_model.generate()` once; run_review_transformers.py likewise generates once (`generated_ids = chat_mo",R2,The released code exposes SEA-E generation and SEA-A scoring separately; the loop that joins them into SEA-EA was not found in this repository.
2407.12857,A8_scholarly_record,c5,DATASET,"Experiments use datasets collected from eight venues totalling 12,296 papers and 47,602 reviews (CONLL-16, ACL-17, COLING-20, ARR-22, NeurIPS-16-22, ICLR-17-23, NeurIPS-23, ICLR-24; Table 1).",DIVERGENT,"huggingface.co/datasets/ECNU-SEA/SEA_data - dataset card reports 9,021 examples (train 8.12k / test 902 rows, 42.9 GB) covering two venues, NeurIPS 2023 and ICLR 2024, with paper_raw_pdf, paper_nougat_mmd, review_raw_txt and review_json fields. Paper Table 1 claims 12,296 papers over eight venues; the released set corresponds exactly to the two self-crawled venues (NeurIPS-23 3,368 + ICLR-24 5,653",R2,"Divergence is one of scope, not value: the self-crawled portion is released and matches Table 1 exactly, while the other six venues come from third-party corpora (PeerRead, NLPeer, REVIEWER2) and are not redistributed here."
2407.12857,A8_scholarly_record,c6,NUMERIC_RESULT,"SEA outperforms all baselines on eight datasets, e.g. on CONLL-16 SEA-E reaches BLEU 29.07 and SEA-EA 31.01 versus 18.92 for Mistral-7B (Table 2).",NOT_LOCATED,"Inspected the full ecnu-sea/sea tree (21 paths) for results, logs, scores, csv/json output or generated-review dumps: only assets/logo.png, LICENSE, README.md, requirements.txt, .gitignore, evaluate_sea_a.py, inference/{inference.py,template.json}, paper_review/{run_review_llama_factory.py,run_review_transformers.py,template.json,utils.py}, pdf_parser/{pdf_parse.py,utils.py}, web_ui/{download_mode",R2,The artifact ships inference and SEA-A scoring code but no evaluation outputs from which Table 2 could be read off.
2407.12857,A8_scholarly_record,c7,EXTERNAL_VALIDATION,20 qualified experts rated reviews on 10 questions and selected SEA-E as the best review in 90% of cases (Table 5); 10 experts rated SEA-S standardized content (Table 6).,UNVERIFIABLE,A human expert questionnaire study is not the kind of claim a code repository can evidence; no response data is expected in ecnu-sea/sea and none is present in its 21-file tree.,R1,"Expected limitation of artifact-based checking, not a deficiency of the paper."
2407.13993,A8_scholarly_record,c1,ARTIFACT_RELEASE,The source code for LLAssist is freely available at https://github.com/cyharyanto/llassist and is being actively developed.,SUPPORTED,"Repository github.com/cyharyanto/llassist is public with 130 files (README.md, LICENSE, llassist.sln); README.md explicitly pins the paper's version to commit 3bf51a6 (prior to 07caad7), and that commit tree is reachable (Program.cs, Services/, Models/, llassist.csproj).",R2,"Repository exists, is public, and identifies the exact commit corresponding to the paper while main has since grown into a web/API application."
2407.13993,A8_scholarly_record,c2,METHOD_COMPONENT,"The NLPService extracts topics, entities, and keywords from the article's title and abstract, and for each research question estimates binary relevance and contribution decisions with 0-1 scores plus relevance and contribution reasoning; an article counts as relevant or contributing if its score exceeds 0.7.",SUPPORTED,"llassist.ApiService/Services/NLPService.cs - extraction prompt 'Semantically analyze the content to extract its topics, entities, and keywords'; relevance prompt 'Provide a relevance and contribution score between 0 and 1', 'It is relevant or contributing only if the score is above 0.7', 'Provide a reason for the relevance and contribution score'; deserialized into the Relevance model (llassist.Co",R2,Both the two-stage prompt design and the stated 0.7 threshold appear verbatim in the service code.
2407.13993,A8_scholarly_record,c3,METHOD_COMPONENT,Must-read determination is implemented by a logical OR over all RQ relevance and contribution thresholds.,SUPPORTED,llassist.AppConsole/Program.cs contains 'mustRead = mustRead || relevance.IsRelevant || relevance.IsContributing' accumulated across research questions; llassist.Common/Models/Article.cs declares 'public bool MustRead { get; set; } = false;'.,R2,The OR-accumulation over per-question relevance and contribution flags is present as described.
2407.13993,A8_scholarly_record,c4,METHOD_COMPONENT,LLAssist takes a CSV of article metadata plus a file of research questions and produces two outputs: a detailed JSON file and a CSV file with the same information in tabular form.,SUPPORTED,"llassist.AppConsole/Program.cs - usage line 'dotnet run <input_csv_file> <research_questions_file>', articles loaded via ArticleService.ReadArticlesFromCsv(), incremental ArticleService.WriteArticleToCsv(csvWriter, article) and a final JSON export; README.md 'Output' section documents '<input_filename>-result.json' and '<input_filename>-result.csv'.",R2,"Input contract and dual JSON/CSV output match the paper, though the console reads the research questions as JSON rather than one-per-line text."
2407.13993,A8_scholarly_record,c5,METHOD_COMPONENT,"The program works with various LLM providers, including local models (Ollama Llama 3, Ollama Gemma 2) and cloud models (GPT-3.5-turbo-0125 and GPT-4o-2024-05-13).",SUPPORTED,"llassist.ApiService/Services/LLMService.cs registers Ollama models 'gemma2', 'gemma2:27b', 'llama3', 'llama3.1' against http://localhost:11434 and OpenAI 'gpt-3.5-turbo', 'gpt-4o' plus 'text-embedding-3-small'.",R2,"All four backend families are wired in; the code uses unpinned aliases rather than the dated snapshots (-0125, -2024-05-13) named in the paper."
2407.13993,A8_scholarly_record,c6,DATASET,"Experiments used 17 IEEE Xplore articles (term a) and 37, 115, and 2,576 Scopus articles (terms b, c, d), with per-article results reviewable in the generated CSV.",NOT_LOCATED,"Searched the complete 130-file listing of github.com/cyharyanto/llassist (untruncated) for any data/results/experiments/output directory or committed .csv/.json result file: the only .json files are appsettings*.json and launchSettings.json; no CSV is present. Also fetched the paper's pinned tree at commit 3bf51a6, whose top level is only .gitignore, LICENSE, Program.cs, README.md, llassist.csproj",R2,The exported bibliographic corpora and the produced result CSV/JSON do not appear to be committed to this repository at either the current main or the paper's pinned commit.
2407.13993,A8_scholarly_record,c7,NUMERIC_RESULT,"On the 2,576-article Scopus dataset, SL-Gemma2 flagged 324 must-read articles (12.6%) and 100 contributing (3.9%), with 2023 peaking at 869 articles / 117 must-read; processing took 10-11 hours and cost roughly $3.16 per 100 articles for GPT-4o and $0.22 for GPT-3.5.",NOT_LOCATED,"Searched the full repository file listing for result artifacts, logs, notebooks, timing or cost records, or figure-generating scripts that would produce Table 1 and Figures 2-3: no analysis/, results/, figures/, or notebook files exist; the repository contains only C# application, test, and web-UI source (llassist.ApiService/, llassist.AppConsole/, llassist.Web/, llassist.Tests/). The pinned commi",R2,"The code that would produce these counts is present, but no run outputs, logs, or aggregation scripts backing the reported numbers were found in the repository."
2411.18583,A8_scholarly_record,c1,ARTIFACT_RELEASE,"""Finally, a graphical user interface is created for the best system based on the large language model"" - a UI tool where users upload multiple PDFs and a literature review segment is generated automatically (Sec. III.E, Fig. 7).",UNVERIFIABLE,"No repository is associated with this paper. The task input record for 2411.18583 carries repository = {""error"": ""no resolvable repository""}. WebFetch of https://arxiv.org/abs/2411.18583 returned no code/demo/supplementary URL (only the DOI link; the 'Code, Data and Media' panel lists only generic third-party finders). GitHub code-search API queries 'automated literature review RAG SciTLDR' and 'l",R0,"The paper never states that code or the GUI is publicly released, so there is no artifact against which to check this."
2411.18583,A8_scholarly_record,c2,NUMERIC_RESULT,"The GPT-3.5-TURBO-0125 RAG system achieved the highest ROUGE-1 score, 0.364 (also ROUGE-2 0.123, ROUGE-L 0.181, ROUGE-Lsum 0.182) on the SciTLDR test data (Table III/IV).",UNVERIFIABLE,"Same searches as c1: no repository resolves for arXiv 2411.18583, and no evaluation script, score file, or generated-summary dump exists to inspect. Searches performed: arxiv.org/abs/2411.18583 link scan; GitHub repository search for 'automated literature review RAG SciTLDR' and 'literature review generation spacy t5 gpt-3.5' (both total_count 0).",R0,Headline number; not checkable in the absence of any released artifact.
2411.18583,A8_scholarly_record,c3,NUMERIC_RESULT,"The Simple T5 transformer scored ROUGE-1 0.268 / ROUGE-2 0.115 / ROUGE-L 0.204 / ROUGE-Lsum 0.204, and spaCy scored ROUGE-1 0.257 / ROUGE-2 0.055 / ROUGE-L 0.144 / ROUGE-Lsum 0.146 (Tables I, II, IV).",UNVERIFIABLE,"No repository resolves (repository field = 'no resolvable repository'); arXiv abstract page carries no code link; GitHub searches listed in c1 returned zero candidate repositories. No fine-tuned T5 checkpoint, training script, or ROUGE output file could be located to inspect.",R0,Baseline comparison numbers; no artifact exists to evidence them.
2411.18583,A8_scholarly_record,c4,METHOD_COMPONENT,"""This article proposes and implements three unique end-to-end pipelines"" that take DOI and PDF files as input, extract sections with PyPDF2 and regex, fetch titles/first authors from DOIs via the Requests library, summarise, and merge summaries into a literature review segment (Figs. 2, 4, 6).",UNVERIFIABLE,"The three pipelines are described only in prose and block diagrams in the paper. No code repository is associated with the paper (input record: 'no resolvable repository'), and the searches recorded in c1 found no candidate implementation.",R0,Described modules are plausible but no released code exists to inspect them in.
2411.18583,A8_scholarly_record,c5,DATASET,"The SciTLDR dataset (5,400 TLDRs from over 3,200 papers, AllenAI, Hugging Face) is used for testing spaCy, for training/evaluating T5, and as the OpenAI Assistant knowledge base; a 'data.json' file is placed in the assistant's knowledge base.",UNVERIFIABLE,"SciTLDR is a pre-existing third-party dataset (allenai/scitldr) cited as reference [13], not an artifact released by this paper. The derived 'data.json' knowledge-base file referenced in the LLM prompt is not distributed anywhere the check could reach: no repository resolves for the paper, and the GitHub searches in c1 returned nothing.",R0,Input dataset is public and external; the paper's own derived data file was not located because there is no artifact to search.
2411.18583,A8_scholarly_record,c6,EXTERNAL_VALIDATION,"""User evaluation was performed on the LLM-based UI system"" with four named IoT/healthcare research articles as input, producing the quoted multi-paragraph literature review output (Sec. IV.E).",UNVERIFIABLE,"This is a human interaction with a locally run UI; a code repository is not the kind of artifact that could evidence it, and in any case no repository resolves for this paper (input record: 'no resolvable repository').",R0,A user-facing demonstration of this kind is expected to be outside any repository - not a deficiency.
2411.18583,A8_scholarly_record,c7,METHOD_COMPONENT,"The RAG system is built as a custom OpenAI Assistant with retrieval enabled over the SciTLDR knowledge base, driven by a specific quoted prompt capped at 80 words of output (Sec. III.D).",UNVERIFIABLE,"The prompt is quoted verbatim in the paper but no configuration file, assistant definition, or client script is available: no repository resolves for arXiv 2411.18583 and the GitHub searches recorded in c1 returned total_count 0.",R0,The assistant is a hosted OpenAI-side object; without released client code there is nothing to inspect.
2503.08506,A8_scholarly_record,c1,ARTIFACT_RELEASE,"We construct ReviewAgents, a multi-role, multi-LLM agent review framework, with trained reviewer agents and an area chair agent (Sections 4.1-4.3).",UNVERIFIABLE,"The only repository URL appearing in the paper text is footnote 3, https://github.com/titipata/scipdf_parser, a third-party PDF-parsing dependency by another author (titipata). Its complete 21-file listing (scipdf/__init__.py, scipdf/features/text_utils.py, scipdf/pdf/parse_pdf.py, serve_grobid.sh, setup.py, requirements.txt, example_data/, figures/) and its README (fetched from https://raw.github",R2,"The harvested repository is a cited tool dependency, not an artifact released by the ReviewAgents authors, so it cannot evidence the framework either way."
2503.08506,A8_scholarly_record,c2,DATASET,"We introduce Review-CoT, a dataset of 37,403 papers and 142,324 review comments and meta-reviews, transcribed into a structured SUMMARY / STRENGTHS_AND_WEAKNESSES / CONCLUSION format.",UNVERIFIABLE,"Reviewed the full file listing of github.com/titipata/scipdf_parser (21 files, listing not truncated); the only data files are example_data/futoma2017improved.pdf, figures/data/futoma2017improved.json and five PNG figures. No review-comment corpus, no data-collection or transcription script, and the README makes no mention of Review-CoT.",R1,"The linked repository is a PDF parser, not a dataset release, so the corpus size cannot be checked from it."
2503.08506,A8_scholarly_record,c3,METHOD_COMPONENT,"For the paper content, we use Scipdf_Parser to parse the PDFs into structured JSON files (Section 3.2.1, footnote 3).",SUPPORTED,"scipdf/pdf/parse_pdf.py defines parse_pdf_to_dict(), parse_pdf(), convert_article_soup_to_dict(), parse_abstract(), parse_sections(), parse_references(), parse_figure_caption(); README.md shows scipdf.parse_pdf_to_dict('example_data/futoma2017improved.pdf') returning a dict with title/abstract/sections/references/figures, and figures/data/futoma2017improved.json is a committed example of such stru",R2,The tool the paper says it used does exactly what the paper says it used it for (parse_pdf.py fetched from the master branch).
2503.08506,A8_scholarly_record,c4,METHOD_COMPONENT,"We use the Semantic Scholar API to retrieve papers in the same domain up to the submission date, embed paper and candidate title/abstracts, and retain the two most similar as relevant references (Section 3.2.3).",UNVERIFIABLE,"Searched the titipata/scipdf_parser file listing for any retrieval, embedding, similarity or API-client module; the package contains only scipdf/pdf/parse_pdf.py, scipdf/features/text_utils.py and two __init__.py files, all GROBID/pdffigures2 PDF-parsing code per the README.",R1,No authors' repository was available in which the retrieval component could be located.
2503.08506,A8_scholarly_record,c5,NUMERIC_RESULT,"On ReviewBench, ReviewAgents achieves an Overall score of 54.72, above Claude-3.5-sonnet (53.40), Deepseek-R1 (53.35) and GPT-4o (52.75) (Table 3); the ablation gives 53.55/54.47/54.72/54.50/53.97/53.91 for N=1..6 reviewers (Table 4).",UNVERIFIABLE,"No evaluation harness, metric implementation (Distinct4, Inverse Self-BLEU@4, ROUGE, SPICE, BERTScore, VADER) or results file exists in the linked repository; its 21 files are the scipdf package, a GROBID launch script, packaging files and one example PDF plus its parsed outputs.",R1,Benchmark scores could not be checked because the harvested artifact is a third-party parsing dependency rather than the paper's evaluation code.
2503.08506,A8_scholarly_record,c6,DATASET,"ReviewBench uses 100 papers from ICLR 2024 and NeurIPS 2024, removed from the Review-CoT training set, with an acceptance-to-rejection ratio of 3:7 (Section 3.3.5).",UNVERIFIABLE,"Inspected the complete repository listing and README of titipata/scipdf_parser for any benchmark split, paper-ID list, or ICLR/NeurIPS data; the only PDF present is example_data/futoma2017improved.pdf, a 2017 healthcare ML paper unrelated to the benchmark.",R1,The benchmark test set is not distributed through the repository linked in the paper.
2503.08506,A8_scholarly_record,c7,EXTERNAL_VALIDATION,"Five AI researchers with top-tier conference reviewing experience scored the generated reviews; ReviewAgents averaged 3.83, above Deepseek-R1 (3.81) and GPT-4o (3.69) (Table 5).",UNVERIFIABLE,"A five-annotator human rating study is not the kind of claim any code repository can evidence, and the linked repository (titipata/scipdf_parser) contains no annotation instrument or rating data.",R1,Expected: human expert evaluation is out of scope for artifact-based checking.
2504.08762,A8_scholarly_record,c1,ARTIFACT_RELEASE,InteractiveSurvey is open-sourced and easy to deploy (both by direct deployment and by Docker). The backbone LLM can be replaced by any LLM via API key configuration.,SUPPORTED,"github.com/TechnicolorGUO/InteractiveSurvey: README.md (Quick Start with `python src/manage.py runserver 0.0.0.0:8001`, and 'Use Docker' section with GPU/CPU build commands), Dockerfile, LICENSE (Apache 2.0), src/manage.py, src/asg/settings.py; LLM swap via .env keys OPENAI_API_KEY / OPENAI_API_BASE / MODEL documented in README.md and read by src/demo/asg_generator.py.",R2,"Public Django web system with a Dockerfile and env-var-configurable LLM endpoint, as described."
2504.08762,A8_scholarly_record,c2,METHOD_COMPONENT,"Users can iteratively refine most steps in survey generation, including uploading local references, adjusting reference categorization results, modifying the outline, and editing the generated content, which is exportable as PDF, Markdown, and LaTeX.",SUPPORTED,"src/demo/views.py exposes upload_refs_sync, download_pdfs_sync / generate_arxiv_query (arXiv search), automatic_taxonomy_sync and save_updated_cluster_info (cluster reassignment), save_outline (outline edits), get_survey, generate_pdf_sync and generate_pdf_from_tex_sync (PDF/Markdown/LaTeX export); src/demo/asg_latex.py and src/demo/latex_template/template.tex back the LaTeX path; UI in src/demo/t",R2,Each modifiable intermediate stage named in the paper has a corresponding server endpoint.
2504.08762,A8_scholarly_record,c3,METHOD_COMPONENT,"For HyDE-based context retrieval, we prompt the LLM to generate 10 different HyDE queries for the categorization criterion k, used in parallel to retrieve the most relevant chunks.",DIVERGENT,"src/demo/asg_generator.py defines `def generate_sentence_patterns(keyword, num_patterns=5, temp=0.7)` (prompt: 'Please generate {num_patterns} commonly used sentence templates in academic papers to describe the {keyword}'). Both call sites pass no override: src/demo/views.py (automatic_taxonomy_sync) and src/demo/survey_generation_pipeline/main.py (description_generation) call `generate_sentence_p",R2,Mechanism present and multi-query; the query count differs (10 in paper vs default 5 in code).
2504.08762,A8_scholarly_record,c4,METHOD_COMPONENT,"Appendix B: after UMAP dimensionality reduction we perform hierarchical clustering on the reduced representations using the HDBSCAN algorithm, selecting the cluster number by Silhouette score, with t-SNE visualization.",DIVERGENT,"src/demo/category_and_tsne.py (and src/demo/survey_generation_pipeline/category_and_tsne.py) implement UMAP (`UMAP(n_neighbors=15, n_components=5, min_dist=0.0, metric='cosine', init='pca')`), Silhouette selection (`from sklearn.metrics import silhouette_score`; `score = silhouette_score(self.embeddings, topics)`) and t-SNE (`TSNE(n_components=2, init='pca', ...)`), but the clustering estimator is",R2,The code matches the main text (§3.3 'agglomerative semantic clustering') and the README's asg_system.agglomerative_clustering(); only Appendix B's HDBSCAN wording diverges.
2504.08762,A8_scholarly_record,c5,DATASET,"We select 40 topics from 8 different research fields on arXiv; the topics, reference papers, and generated survey papers are released on our github repository.",SUPPORTED,"surveys/ directory (visible via the GitHub contents API, not in the truncated file listing supplied) contains topic.json, tasks.json and the 8 field folders cs, econ, eess, math, physics, q-bio, q-fin, stat; e.g. surveys/cs/3D Gaussian Splatting Techniques/InteractiveSurvey/{survey_*.md, survey_*.csv, outline.json, references.json} and .../pdfs/ with parsed references keyed by arXiv id (e.g. 2401.",R2,"Release is present; the repository set now holds 80 topics (10 per field, per topic.json/tasks.json), a superset of the paper's 40, and does not mark which 40 were evaluated."
